Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,,,,,
67|NEW|67|1|Space Jam|QUAD CITY DJ'S|1996-12-21|67|37|20|19961221,,,,,,
68|76|68|3|I Like It|BLACKOUT ALLSTARS|1996-12-07|83|25|22|19961221,,,,,,
69|64|47|13|Floatin' On Your Love|ISLEY BROTHERS featuring ANGELA WINBUSH|1996-09-28|73|47|18|19961221,,,,,,
70|NEW|70|1|Desperately Wanting|BETTER THAN EZRA|1996-12-21|70|48|20|19961221,,,,,,
71|83|71|2|It's Your Body|JOHNNY GILL featuring ROGER TROUTMAN|1996-12-14|83|43|19|19961221,,,,,,
72|77|72|19|Jellyhead|CRUSH|1996-08-17|97|72|21|19961221,,,,,,
73|66|66|10|I Luv U Baby|THE ORIGINAL|1996-10-19|88|66|16|19961221,,,,,,
74|74|74|4|Let's Ride|RICHIE RICH|1996-11-30|91|67|13|19961221,,,,,,
75|72|40|11|Nowhere To Go|MELISSA ETHERIDGE|1996-10-12|40|40|19|19961221,,,,,,
76|79|73|7|Hero Of The Day|METALLICA|1996-11-09|89|60|18|19961221,,,,,,
77|68|45|9|Dance Into The Light|PHIL COLLINS|1996-10-26|47|45|16|19961221,,,,,,
78|62|41|11|That Thing You Do!|THE WONDERS|1996-10-12|92|41|15|19961221,,,,,,
79|81|70|24|All Along|BLESSED UNION OF SOULS|1996-07-13|83|68|28|19961221,,,,,,
80|73|56|20|Ready To Go|REPUBLICA|1996-08-10|99|56|20|19961221,,,,,,
81|75|70|9|You Can Make History (Young Again)|ELTON JOHN|1996-10-26|72|70|17|19961221,,,,,,
82|82|82|4|All I Want|SUSANNA HOFFS|1996-11-30|95|77|12|19961221,,,,,,
83|NEW|83|1|Macarena Christmas|LOS DEL RIO|1996-12-21|83|57|4|19961221,,,,,,
84|80|63|13|At Night I Pray|WILD ORCHID|1996-09-28|91|63|20|19961221,,,,,,
85|78|54|12|One And One|ROBERT MILES featuring MARIA NAYLER|1996-10-05|90|54|19|19961221,,,,,,
86|88|86|2|Sugar Honey Ice Tea|GOODFELLAZ|1996-12-14|88|64|10|19961221,,,,,,
87|85|3|17|Hit Me Off|NEW EDITION|1996-08-31|3|3|20|19961221,,,,,,
88|90|88|5|Every Light In The House|TRACE ADKINS|1996-11-23|97|78|9|19961221,,,,,,
89|87|43|13|Birmingham|AMANDA MARSHALL|1996-09-28|74|43|20|19961221,,,,,,
90|NEW|90|1|I Can Make It Better|LUTHER VANDROSS|1996-12-21|90|80|10|19961221,,,,,,
91|89|53|14|Let's Get The Mood Right|JOHNNY GILL|1996-09-21|74|53|18|19961221,,,,,,
92|95|92|3|Leavin'|TONY RICH PROJECT|1996-12-07|95|88|8|19961221,,,,,,
93|96|40|20|Touch Myself|T-BOZ|1996-08-10|88|40|20|19961221,,,,,,
94|86|32|14|What's Love Got To Do With It|WARREN G featuring ADINA HOWARD|1996-09-21|79|32|19|19961221,,,,,,
95|69|69|10|I Don't Need Your Love|ANGELINA|1996-10-19|97|69|11|19961221,,,,,,
96|NEW|96|1|Naked Eye|LUSCIOUS JACKSON|1996-12-21|96|36|26|19961221,,,,,,
97|94|51|12|Music Makes Me High|LOST BOYZ|1996-10-05|62|51|16|19961221,,,,,,
98|91|22|19|Use Your Heart|SWV|1996-08-17|52|22|20|19961221,,,,,,
99|97|66|13|Everything Falls Apart / Small Wonders|DOG'S EYE VIEW|1996-09-28|66|66|14|19961221,,,,,,
100|93|85|8|Just The Way (Playas Play)|ALFONZO HUNTER|1996-11-02|90|85|8|19961221,,,,,,
1|1|1|8|Un-Break My Heart|TONI BRAXTON|1996-10-26|22|1|42|19961214,,,,,,
2|2|1|10|No Diggity|BLACKSTREET|1996-10-12|48|1|31|19961214,,,,,,
3|3|3|11|Nobody|KEITH SWEAT featuring ATHENA CAGE|1996-10-05|37|3|35|19961214,,,,,,
4|4|4|6|Don't let Go (Love)|EN VOGUE|1996-11-09|25|2|35|19961214,,,,,,
5|6|4|15|Mouth|MERRIL BAINBRIDGE|1996-09-07|67|4|30|19961214,,,,,,
6|5|2|18|It's All Coming Back To Me Now|CELINE DION|1996-08-17|27|2|30|19961214,,,,,,
7|7|6|15|Pony|GINUWINE|1996-09-07|73|6|27|19961214,,,,,,
8|8|8|4|I Finally Found Someone|BARBRA STREISAND & BRYAN ADAMS|1996-11-23|28|8|20|19961214,,,,,,
9|9|9|6|I'm Still In Love With You|NEW EDITION|1996-11-09|16|7|20|19961214,,,,,,
10|10|5|24|Where Do You Go|NO MERCY|1996-07-06|68|5|39|19961214,,,,,,
11|12|11|13|If It Makes You Happy|SHERYL CROW|1996-09-21|44|10|27|19961214,,,,,,
12|13|12|8|When You Love A Woman|JOURNEY|1996-10-26|17|12|22|19961214,,,,,,
13|14|1|32|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19961214,,,,,,
14|11|2|26|I Love You Always Forever|DONNA LEWIS|1996-06-22|95|2|41|19961214,,,,,,
15|16|9|17|Last Night|AZ YET|1996-08-24|64|9|29|19961214,,,,,,
16|15|6|8|This Is For The Lover In You|BABYFACE feat LL COOL J, HOWARD HEWETT, JODY WATLEY & JEF|1996-10-26|8|6|20|19961214,,,,
17|17|17|15|What Kind Of Man Would I Be|MINT CONDITION|1996-09-07|89|17|24|19961214,,,,,,
18|18|18|11|Falling|MONTELL JORDAN|1996-10-05|76|18|20|19961214,,,,,,
19|19|2|26|Twisted|KEITH SWEAT|1996-06-22|24|2|38|19961214,,,,,,
20|22|18|16|Tell Me|DRU HILL|1996-08-31|91|18|23|19961214,,,,,,
21|20|5|22|Change The World|ERIC CLAPTON|1996-07-20|9|5|43|19961214,,,,,,
22|23|1|28|You're Makin' Me High / Let It Flow|TONI BRAXTON|1996-06-08|7|1|41|19961214,,,,,,
23|27|23|6|No Time|LIL' KIM featuring PUFF DADDY|1996-11-09|59|18|20|19961214,,,,,,
24|21|18|5|You Must Love Me|MADONNA|1996-11-16|22|18|20|19961214,,,,,,
25|25|25|27|This Is Your Night|AMBER|1996-06-15|98|24|40|19961214,,,,,,
26|NEW|26|1|I Believe I Can Fly|R. KELLY|1996-12-14|26|2|34|19961214,,,,,,
27|28|27|6|Street Dreams|NAS|1996-11-09|39|22|17|19961214,,,,,,
28|26|15|37|Counting Blue Cars|DISHWALLA|1996-04-06|98|15|48|19961214,,,,,,
29|29|29|5|Just Between You And Me|DC TALK|1996-11-16|39|29|19|19961214,,,,,,
30|24|14|16|Key West Intermezzo (I Saw You First)|JOHN MELLENCAMP|1996-08-31|47|14|24|19961214,,,,,,
31|31|6|21|You Learn / You Oughta Know|ALANIS MORISSETTE|1996-07-27|6|6|30|19961214,,,,,,
32|35|32|14|Steelo|702|1996-09-14|74|32|20|19961214,,,,,,
33|33|33|6|Never Leave Me Alone|NATE DOGG featuring SNOOP DOGGY DOGG|1996-11-09|50|33|19|19961214,,,,,,
34|30|3|40|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19961214,,,,,,
35|34|24|16|Let's Make A Night To Remember|BRYAN ADAMS|1996-08-31|68|24|23|19961214,,,,,,
36|32|31|24|My Boo|GHOST TOWN DJs|1996-07-06|65|31|31|19961214,,,,,,
37|36|3|24|Loungin'|LL COOL J|1996-07-06|87|3|29|19961214,,,,,,
38|37|21|12|Bow Down|WESTSIDE CONNECTION|1996-09-28|47|21|20|19961214,,,,,,
39|43|39|6|Come See Me|112|1996-11-09|90|33|20|19961214,,,,,,
40|41|11|29|Who Will Save Your Soul|JEWEL|1996-06-01|39|11|30|19961214,,,,,,
41|54|41|3|You Were Meant For Me / Foolish Games|JEWEL|1996-11-30|61|2|65|19961214,,,,,,
42|58|42|3|Cold Rock A Party|MC LYTE|1996-11-30|67|11|20|19961214,,,,,,
43|44|43|3|Atliens|OUTKAST|1996-11-30|62|35|17|19961214,,,,,,
44|38|3|37|Give Me One Reason|TRACY CHAPMAN|1996-04-06|60|3|39|19961214,,,,,,
45|40|9|45|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19961214,,,,,,
46|39|11|16|If Your Girl Only Knew|AALIYAH|1996-08-31|34|11|20|19961214,,,,,,
47|47|25|17|Missing You|BRANDY, TAMIA, GLADYS KNIGHT & CHAKA KHAN|1996-08-24|62|25|20|19961214,,,,
48|48|48|4|Free To Decide / When You're Gone|CRANBERRIES|1996-11-23|66|22|20|19961214,,,,,,
49|49|49|21|Do You Miss Me|JOCELYN ENRIQUEZ|1996-07-27|95|49|23|19961214,,,,,,
50|59|50|3|Ooh Aah... Just A Little Bit|GINA G|1996-11-30|77|12|30|19961214,,,,,,
51|51|51|7|Knocks Me Off My Feet|DONELL JONES|1996-11-02|89|49|20|19961214,,,,,,
52|45|22|20|Po Pimp|DO OR DIE|1996-08-03|78|22|20|19961214,,,,,,
53|42|42|9|Bohemian Rhapsody|THE BRAIDS|1996-10-19|55|42|17|19961214,,,,,,
54|56|50|8|Do You Think About Us? / When Boy Meets Girl|TOTAL|1996-10-26|82|50|17|19961214,,,,,,
55|63|55|3|33|SMASHING PUMPKINS|1996-11-30|71|39|20|19961214,,,,,,
56|52|30|10|Sittin' On Top Of The World|DA BRAT|1996-10-12|34|30|16|19961214,,,,,,
57|57|57|5|If We Fall In Love Tonight|ROD STEWART|1996-11-16|78|54|20|19961214,,,,,,
58|53|53|5|How Could You|K-CI & JOJO OF JODECI|1996-11-16|58|53|15|19961214,,,,,,
59|46|46|5|Bittersweet Me|R.E.M.|1996-11-16|53|46|12|19961214,,,,,,
60|NEW|60|1|Without Love|DONNA LEWIS|1996-12-14|60|41|15|19961214,,,,,,
61|79|61|2|I'm Not Giving You Up|GLORIA ESTEFAN|1996-12-07|79|40|19|19961214,,,,,,
62|55|41|10|That Thing You Do!|THE WONDERS|1996-10-12|92|41|15|19961214,,,,,,
63|64|63|5|The Moment|KENNY G|1996-11-16|84|63|14|19961214,,,,,,
64|61|47|12|Floatin' On Your Love|ISLEY BROTHERS featuring ANGELA WINBUSH|1996-09-28|73|47|18|19961214,,,,,,
65|NEW|65|1|Nothin' But The Cavi Hit|MACK 10 & THA DOGG POUND|1996-12-14|65|38|20|19961214,,,,,,
66|66|66|9|I Luv U Baby|THE ORIGINAL|1996-10-19|88|66|16|19961214,,,,,,
67|70|67|5|Little Bitty|ALAN JACKSON|1996-11-16|83|58|10|19961214,,,,,,
68|60|45|8|Dance Into The Light|PHIL COLLINS|1996-10-26|47|45|16|19961214,,,,,,
69|69|69|9|I Don't Need Your Love|ANGELINA|1996-10-19|97|69|11|19961214,,,,,,
70|71|70|6|I Fell In Love|ROCKELL|1996-11-09|100|61|18|19961214,,,,,,
71|72|71|3|Barely Breathing|DUNCAN SHEIK|1996-11-30|85|16|55|19961214,,,,,,
72|62|40|10|Nowhere To Go|MELISSA ETHERIDGE|1996-10-12|40|40|19|19961214,,,,,,
73|65|56|19|Ready To Go|REPUBLICA|1996-08-10|99|56|20|19961214,,,,,,
74|77|74|3|Let's Ride|RICHIE RICH|1996-11-30|91|67|13|19961214,,,,,,
75|76|70|8|You Can Make History (Young Again)|ELTON JOHN|1996-10-26|72|70|17|19961214,,,,,,
76|83|76|2|I Like It|BLACKOUT ALLSTARS|1996-12-07|83|25|22|19961214,,,,,,
77|78|77|18|Jellyhead|CRUSH|1996-08-17|97|72|21|19961214,,,,,,
78|67|54|11|One And One|ROBERT MILES featuring MARIA NAYLER|1996-10-05|90|54|19|19961214,,,,,,
79|73|73|6|Hero Of The Day|METALLICA|1996-11-09|89|60|18|19961214,,,,,,
80|68|63|12|At Night I Pray|WILD ORCHID|1996-09-28|91|63|20|19961214,,,,,,
81|75|70|23|All Along|BLESSED UNION OF SOULS|1996-07-13|83|68|28|19961214,,,,,,
82|85|82|3|All I Want|SUSANNA HOFFS|1996-11-30|95|77|12|19961214,,,,,,
83|NEW|83|1|It's Your Body|JOHNNY GILL featuring ROGER TROUTMAN|1996-12-14|83|43|19|19961214,,,,,,
84|84|26|20|Why Does It Hurt So Bad|WHITNEY HOUSTON|1996-08-03|60|26|20|19961214,,,,,,
85|80|3|16|Hit Me Off|NEW EDITION|1996-08-31|3|3|20|19961214,,,,,,
86|82|32|13|What's Love Got To Do With It|WARREN G featuring ADINA HOWARD|1996-09-21|79|32|19|19961214,,,,,,
87|74|43|12|Birmingham|AMANDA MARSHALL|1996-09-28|74|43|20|19961214,,,,,,
88|NEW|88|1|Sugar Honey Ice Tea|GOODFELLAZ|1996-12-14|88|64|10|19961214,,,,,,
89|87|53|13|Let's Get The Mood Right|JOHNNY GILL|1996-09-21|74|53|18|19961214,,,,,,
90|93|90|4|Every Light In The House|TRACE ADKINS|1996-11-23|97|78|9|19961214,,,,,,
91|86|22|18|Use Your Heart|SWV|1996-08-17|52|22|20|19961214,,,,,,
92|89|36|18|Ascension (Don't Ever Wonder)|MAXWELL|1996-08-17|78|36|18|19961214,,,,,,
93|91|85|7|Just The Way (Playas Play)|ALFONZO HUNTER|1996-11-02|90|85|8|19961214,,,,,,
94|94|51|11|Music Makes Me High|LOST BOYZ|1996-10-05|62|51|16|19961214,,,,,,
95|95|95|2|Leavin'|TONY RICH PROJECT|1996-12-07|95|88|8|19961214,,,,,,
96|96|40|19|Touch Myself|T-BOZ|1996-08-10|88|40|20|19961214,,,,,,
97|92|66|12|Everything Falls Apart / Small Wonders|DOG'S EYE VIEW|1996-09-28|66|66|14|19961214,,,,,,
98|81|81|3|Beyond The Invisible|ENIGMA|1996-11-30|86|81|3|19961214,,,,,,
99|97|52|13|Your Secret Love|LUTHER VANDROSS|1996-09-21|64|52|13|19961214,,,,,,
100|90|73|14|Can't Knock The Hustle|JAY-Z featuring MARY J. BLIGE|1996-09-14|94|73|14|19961214,,,,,,
1|2|1|7|Un-Break My Heart|TONI BRAXTON|1996-10-26|22|1|42|19961207,,,,,,
2|1|1|9|No Diggity|BLACKSTREET|1996-10-12|48|1|31|19961207,,,,,,
3|5|3|10|Nobody|KEITH SWEAT featuring ATHENA CAGE|1996-10-05|37|3|35|19961207,,,,,,
4|7|4|5|Don't let Go (Love)|EN VOGUE|1996-11-09|25|2|35|19961207,,,,,,
5|3|2|17|It's All Coming Back To Me Now|CELINE DION|1996-08-17|27|2|30|19961207,,,,,,
6|4|4|14|Mouth|MERRIL BAINBRIDGE|1996-09-07|67|4|30|19961207,,,,,,
7|6|6|14|Pony|GINUWINE|1996-09-07|73|6|27|19961207,,,,,,
8|11|8|3|I Finally Found Someone|BARBRA STREISAND & BRYAN ADAMS|1996-11-23|28|8|20|19961207,,,,,,
9|10|9|5|I'm Still In Love With You|NEW EDITION|1996-11-09|16|7|20|19961207,,,,,,
10|8|5|23|Where Do You Go|NO MERCY|1996-07-06|68|5|39|19961207,,,,,,
11|9|2|25|I Love You Always Forever|DONNA LEWIS|1996-06-22|95|2|41|19961207,,,,,,
12|14|11|12|If It Makes You Happy|SHERYL CROW|1996-09-21|44|10|27|19961207,,,,,,
13|15|13|7|When You Love A Woman|JOURNEY|1996-10-26|17|12|22|19961207,,,,,,
14|12|1|31|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19961207,,,,,,
15|13|6|7|This Is For The Lover In You|BABYFACE feat LL COOL J, HOWARD HEWETT, JODY WATLEY & JEF|1996-10-26|8|6|20|19961207,,,,
16|16|9|16|Last Night|AZ YET|1996-08-24|64|9|29|19961207,,,,,,
17|17|17|14|What Kind Of Man Would I Be|MINT CONDITION|1996-09-07|89|17|24|19961207,,,,,,
18|19|18|10|Falling|MONTELL JORDAN|1996-10-05|76|18|20|19961207,,,,,,
19|20|2|25|Twisted|KEITH SWEAT|1996-06-22|24|2|38|19961207,,,,,,
20|21|5|21|Change The World|ERIC CLAPTON|1996-07-20|9|5|43|19961207,,,,,,
21|18|18|4|You Must Love Me|MADONNA|1996-11-16|22|18|20|19961207,,,,,,
22|22|18|15|Tell Me|DRU HILL|1996-08-31|91|18|23|19961207,,,,,,
23|23|1|27|You're Makin' Me High / Let It Flow|TONI BRAXTON|1996-06-08|7|1|41|19961207,,,,,,
24|24|14|15|Key West Intermezzo (I Saw You First)|JOHN MELLENCAMP|1996-08-31|47|14|24|19961207,,,,,,
25|25|25|26|This Is Your Night|AMBER|1996-06-15|98|24|40|19961207,,,,,,
26|26|15|36|Counting Blue Cars|DISHWALLA|1996-04-06|98|15|48|19961207,,,,,,
27|35|27|5|No Time|LIL' KIM featuring PUFF DADDY|1996-11-09|59|18|20|19961207,,,,,,
28|28|28|5|Street Dreams|NAS|1996-11-09|39|22|17|19961207,,,,,,
29|30|29|4|Just Between You And Me|DC TALK|1996-11-16|39|29|19|19961207,,,,,,
30|27|3|39|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19961207,,,,,,
31|31|6|20|You Learn / You Oughta Know|ALANIS MORISSETTE|1996-07-27|6|6|30|19961207,,,,,,
32|32|31|23|My Boo|GHOST TOWN DJs|1996-07-06|65|31|31|19961207,,,,,,
33|33|33|5|Never Leave Me Alone|NATE DOGG featuring SNOOP DOGGY DOGG|1996-11-09|50|33|19|19961207,,,,,,
34|29|24|15|Let's Make A Night To Remember|BRYAN ADAMS|1996-08-31|68|24|23|19961207,,,,,,
35|41|35|13|Steelo|702|1996-09-14|74|32|20|19961207,,,,,,
36|36|3|23|Loungin'|LL COOL J|1996-07-06|87|3|29|19961207,,,,,,
37|37|21|11|Bow Down|WESTSIDE CONNECTION|1996-09-28|47|21|20|19961207,,,,,,
38|39|3|36|Give Me One Reason|TRACY CHAPMAN|1996-04-06|60|3|39|19961207,,,,,,
39|38|11|15|If Your Girl Only Knew|AALIYAH|1996-08-31|34|11|20|19961207,,,,,,
40|45|9|44|Follow You Down / Til' I Hear It From You|GIN BLOSSOMS|1996-02-10|12|9|46|19961207,,,,,,
41|44|11|28|Who Will Save Your Soul|JEWEL|1996-06-01|39|11|30|19961207,,,,,,
42|43|42|8|Bohemian Rhapsody|THE BRAIDS|1996-10-19|55|42|17|19961207,,,,,,
43|48|43|5|Come See Me|112|1996-11-09|90|33|20|19961207,,,,,,
44|62|44|2|Atliens|OUTKAST|1996-11-30|62|35|17|19961207,,,,,,
45|40|22|19|Po Pimp|DO OR DIE|1996-08-03|78|22|20|19961207,,,,,,
46|49|46|4|Bittersweet Me|R.E.M.|1996-11-16|53|46|12|19961207,,,,,,
47|46|25|16|Missing You|BRANDY, TAMIA, GLADYS KNIGHT & CHAKA KHAN|1996-08-24|62|25|20|19961207,,,,
48|52|48|3|Free To Decide / When You're Gone|CRANBERRIES|1996-11-23|66|22|20|19961207,,,,,,
49|51|49|20|Do You Miss Me|JOCELYN ENRIQUEZ|1996-07-27|95|49|23|19961207,,,,,,
50|47|13|28|Only You|112 featuring THE NOTORIOUS B.I.G.|1996-06-01|67|13|28|19961207,,,,,,
51|54|51|6|Knocks Me Off My Feet|DONELL JONES|1996-11-02|89|49|20|19961207,,,,,,
52|34|30|9|Sittin' On Top Of The World|DA BRAT|1996-10-12|34|30|16|19961207,,,,,,
53|53|53|4|How Could You|K-CI & JOJO OF JODECI|1996-11-16|58|53|15|19961207,,,,,,
54|61|54|2|You Were Meant For Me / Foolish Games|JEWEL|1996-11-30|61|2|65|19961207,,,,,,
55|42|41|9|That Thing You Do!|THE WONDERS|1996-10-12|92|41|15|19961207,,,,,,
56|50|50|7|Do You Think About Us? / When Boy Meets Girl|TOTAL|1996-10-26|82|50|17|19961207,,,,,,
57|57|57|4|If We Fall In Love Tonight|ROD STEWART|1996-11-16|78|54|20|19961207,,,,,,
58|67|58|2|Cold Rock A Party|MC LYTE|1996-11-30|67|11|20|19961207,,,,,,
59|77|59|2|Ooh Aah... Just A Little Bit|GINA G|1996-11-30|77|12|30|19961207,,,,,,
60|55|45|7|Dance Into The Light|PHIL COLLINS|1996-10-26|47|45|16|19961207,,,,,,
61|56|47|11|Floatin' On Your Love|ISLEY BROTHERS featuring ANGELA WINBUSH|1996-09-28|73|47|18|19961207,,,,,,
62|58|40|9|Nowhere To Go|MELISSA ETHERIDGE|1996-10-12|40|40|19|19961207,,,,,,
63|71|63|2|33|SMASHING PUMPKINS|1996-11-30|71|39|20|19961207,,,,,,
64|64|64|4|The Moment|KENNY G|1996-11-16|84|63|14|19961207,,,,,,
65|59|56|18|Ready To Go|REPUBLICA|1996-08-10|99|56|20|19961207,,,,,,
66|66|66|8|I Luv U Baby|THE ORIGINAL|1996-10-19|88|66|16|19961207,,,,,,
67|60|54|10|One And One|ROBERT MILES featuring MARIA NAYLER|1996-10-05|90|54|19|19961207,,,,,,
68|65|63|11|At Night I Pray|WILD ORCHID|1996-09-28|91|63|20|19961207,,,,,,
69|69|69|8|I Don't Need Your Love|ANGELINA|1996-10-19|97|69|11|19961207,,,,,,
70|74|70|4|Little Bitty|ALAN JACKSON|1996-11-16|83|58|10|19961207,,,,,,
71|76|71|5|I Fell In Love|ROCKELL|1996-11-09|100|61|18|19961207,,,,,,
72|85|72|2|Barely Breathing|DUNCAN SHEIK|1996-11-30|85|16|55|19961207,,,,,,
73|73|73|5|Hero Of The Day|METALLICA|1996-11-09|89|60|18|19961207,,,,,,
74|63|43|11|Birmingham|AMANDA MARSHALL|1996-09-28|74|43|20|19961207,,,,,,
75|80|70|22|All Along|BLESSED UNION OF SOULS|1996-07-13|83|68|28|19961207,,,,,,
76|75|70|7|You Can Make History (Young Again)|ELTON JOHN|1996-10-26|72|70|17|19961207,,,,,,
77|91|77|2|Let's Ride|RICHIE RICH|1996-11-30|91|67|13|19961207,,,,,,
78|83|78|17|Jellyhead|CRUSH|1996-08-17|97|72|21|19961207,,,,,,
79|NEW|79|1|I'm Not Giving You Up|GLORIA ESTEFAN|1996-12-07|79|40|19|19961207,,,,,,
80|72|3|15|Hit Me Off|NEW EDITION|1996-08-31|3|3|20|19961207,,,,,,
81|86|81|2|Beyond The Invisible|ENIGMA|1996-11-30|86|81|3|19961207,,,,,,
82|79|32|12|What's Love Got To Do With It|WARREN G featuring ADINA HOWARD|1996-09-21|79|32|19|19961207,,,,,,
83|NEW|83|1|I Like It|BLACKOUT ALLSTARS|1996-12-07|83|25|22|19961207,,,,,,
84|87|26|19|Why Does It Hurt So Bad|WHITNEY HOUSTON|1996-08-03|60|26|20|19961207,,,,,,
85|95|85|2|All I Want|SUSANNA HOFFS|1996-11-30|95|77|12|19961207,,,,,,
86|68|22|17|Use Your Heart|SWV|1996-08-17|52|22|20|19961207,,,,,,
87|82|53|12|Let's Get The Mood Right|JOHNNY GILL|1996-09-21|74|53|18|19961207,,,,,,
88|81|24|20|Stupid Girl|GARBAGE|1996-07-27|46|24|20|19961207,,,,,,
89|70|36|17|Ascension (Don't Ever Wonder)|MAXWELL|1996-08-17|78|36|18|19961207,,,,,,
90|88|73|13|Can't Knock The Hustle|JAY-Z featuring MARY J. BLIGE|1996-09-14|94|73|14|19961207,,,,,,
91|90|85|6|Just The Way (Playas Play)|ALFONZO HUNTER|1996-11-02|90|85|8|19961207,,,,,,
92|93|66|11|Everything Falls Apart / Small Wonders|DOG'S EYE VIEW|1996-09-28|66|66|14|19961207,,,,,,
93|97|93|3|Every Light In The House|TRACE ADKINS|1996-11-23|97|78|9|19961207,,,,,,
94|78|51|10|Music Makes Me High|LOST BOYZ|1996-10-05|62|51|16|19961207,,,,,,
95|NEW|95|1|Leavin'|TONY RICH PROJECT|1996-12-07|95|88|8|19961207,,,,,,
96|84|40|18|Touch Myself|T-BOZ|1996-08-10|88|40|20|19961207,,,,,,
97|92|52|12|Your Secret Love|LUTHER VANDROSS|1996-09-21|64|52|13|19961207,,,,,,
98|89|65|10|Strawberry Wine|DEANA CARTER|1996-10-05|96|65|10|19961207,,,,,,
99|96|12|20|Elevators (Me & You)|OUTKAST|1996-07-27|16|12|20|19961207,,,,,,
100|94|72|8|Like I Do|FOR REAL|1996-10-19|91|72|8|19961207,,,,,,
1|1|1|8|No Diggity|BLACKSTREET|1996-10-12|48|1|31|19961130,,,,,,
2|3|2|6|Un-Break My Heart|TONI BRAXTON|1996-10-26|22|1|42|19961130,,,,,,
3|2|2|16|It's All Coming Back To Me Now|CELINE DION|1996-08-17|27|2|30|19961130,,,,,,
4|4|4|13|Mouth|MERRIL BAINBRIDGE|1996-09-07|67|4|30|19961130,,,,,,
5|5|5|9|Nobody|KEITH SWEAT featuring ATHENA CAGE|1996-10-05|37|3|35|19961130,,,,,,
6|6|6|13|Pony|GINUWINE|1996-09-07|73|6|27|19961130,,,,,,
7|11|7|4|Don't let Go (Love)|EN VOGUE|1996-11-09|25|2|35|19961130,,,,,,
8|8|5|22|Where Do You Go|NO MERCY|1996-07-06|68|5|39|19961130,,,,,,
9|7|2|24|I Love You Always Forever|DONNA LEWIS|1996-06-22|95|2|41|19961130,,,,,,
10|12|10|4|I'm Still In Love With You|NEW EDITION|1996-11-09|16|7|20|19961130,,,,,,
11|28|11|2|I Finally Found Someone|BARBRA STREISAND & BRYAN ADAMS|1996-11-23|28|8|20|19961130,,,,,,
12|9|1|30|Macarena (Bayside Boys Mix)|LOS DEL RIO|1996-05-11|47|1|40|19961130,,,,,,
13|10|6|6|This Is For The Lover In You|BABYFACE feat LL COOL J, HOWARD HEWETT, JODY WATLEY & JEF|1996-10-26|8|6|20|19961130,,,,
14|13|11|11|If It Makes You Happy|SHERYL CROW|1996-09-21|44|10|27|19961130,,,,,,
15|14|13|6|When You Love A Woman|JOURNEY|1996-10-26|17|12|22|19961130,,,,,,
16|15|9|15|Last Night|AZ YET|1996-08-24|64|9|29|19961130,,,,,,
17|21|17|13|What Kind Of Man Would I Be|MINT CONDITION|1996-09-07|89|17|24|19961130,,,,,,
18|18|18|3|You Must Love Me|MADONNA|1996-11-16|22|18|20|19961130,,,,,,
19|19|19|9|Falling|MONTELL JORDAN|1996-10-05|76|18|20|19961130,,,,,,
20|16|2|24|Twisted|KEITH SWEAT|1996-06-22|24|2|38|19961130,,,,,,
21|17|5|20|Change The World|ERIC CLAPTON|1996-07-20|9|5|43|19961130,,,,,,
22|22|18|14|Tell Me|DRU HILL|1996-08-31|91|18|23|19961130,,,,,,
23|23|1|26|You're Makin' Me High / Let It Flow|TONI BRAXTON|1996-06-08|7|1|41|19961130,,,,,,
24|20|14|14|Key West Intermezzo (I Saw You First)|JOHN MELLENCAMP|1996-08-31|47|14|24|19961130,,,,,,
25|25|25|25|This Is Your Night|AMBER|1996-06-15|98|24|40|19961130,,,,,,
26|26|15|35|Counting Blue Cars|DISHWALLA|1996-04-06|98|15|48|19961130,,,,,,
27|24|3|38|C'mon N Ride It|QUAD CITY DJ'S|1996-03-16|97|3|42|19961130,,,,,,
28|29|28|4|Street Dreams|NAS|1996-11-09|39|22|17|19961130,,,,,,
29|27|24|14|Let's Make A Night To Remember|BRYAN ADAMS|1996-08-31|68|24|23|19961130,,,,,,
30|36|30|3|Just Between You And Me|DC TALK|1996-11-16|39|29|19|19961130,,,,,,
31|31|6|19|You Learn / You Oughta Know|ALANIS MORISSETTE|1996-07-27|6|6|30|19961130,,,,,,
32|33|31|22|My Boo|GHOST TOWN DJs|1996-07-06|65|31|31|19961130,,,,,,
33|39|33|4|Never Leave Me Alone|NATE DOGG featuring SNOOP DOGGY DOGG|1996-11-09|50|33|19|19961130,,,,,,
34|30|30|8|Sittin' On Top Of The World|DA BRAT|1996-10-12|34|30|16|19961130,,,,,,
35|42|35|4|No Time|LIL' KIM featuring PUFF DADDY|1996-11-09|59|18|20|19961130,,,,,,
36|35|3|22|Loungin'|LL COOL J|1996-07-06|87|3|29|19961130,,,,,,
