compound,movie_name,neg,neu,pos,review_detail
0.7351,Finding dory ,0.083,0.602,0.316,finding dory bright clever like pixar releases animation studio familiar blend wit heart visual detail missing magic
0.5106,Finding dory ,0.0,0.82,0.18,lovely trip swirling sea rainbow hued sea creatures gorgeously animated would expect pixar
0.7184,Finding dory ,0.0,0.714,0.286,finding dory often goes forgive maritime metaphor level fathoms cruising depth much loved predecessor
0.8834,Finding dory ,0.0,0.493,0.507,soothing beauty pulls inviting immerse couple hours best possible worlds
0.7717,Finding dory ,0.0,0.573,0.427,genuinely daring one best things pixar ever produced
0.7184,Finding dory ,0.0,0.7,0.3,tears fill tide pool wit keep adults amused laughs audience short attention span
0.4019,Finding dory ,0.0,0.816,0.184,finding dory follows predecessor broadly concerned comforting notions home family
0.849,Finding dory ,0.0,0.638,0.362,inclusiveness film vision remarkable partly feels natural something adult really need explain children get perhaps intuitively easily rest us
0.4939,Finding dory ,0.087,0.698,0.215,finding dory director andrew stanton crew strike perfect balance art entertainment
-0.8779,Finding dory ,0.369,0.554,0.077,finding dory faulted much except finding nemo shame sadness thirteen years ago movie broke ground stomped flat animation stampede greatness deserves better soon forget
0.25,Finding dory ,0.0,0.889,0.111,finding dory much sequel finding nemo looney tunes spin wilder sillier broader instantly disposable
0.2732,Finding dory ,0.0,0.84,0.16,finding dory incredibly imaginative sequel right amount humor heart
0.0,Finding dory ,0.0,1.0,0.0,finding dory manages find something new profound amid recycling formula gimmicks predecessor
0.4939,Finding dory ,0.214,0.444,0.343,like original finding dory makes us understand fears joys struggles triumphs family see
0.5719,Finding dory ,0.0,0.842,0.158,finding dory first major film remember getting release ramadan time tell whether gamble works exactly kind movie families would want make point going see
-0.2732,Finding dory ,0.16,0.84,0.0,title character may forgetful fish finding dory movie remember
0.5859,Finding dory ,0.0,0.703,0.297,audiences find dory one pixar charming achievements
0.9371,Finding dory ,0.0,0.565,0.435,lacks wit imagination sheer sense amazement made 2003 original eventual animation classic nonetheless dory offers adventure fun swims gorgeous animated photorealistic detail
0.7717,Finding dory ,0.101,0.597,0.301,finding nemo capitalized awesome splendor danger ocean follow shifts much action aquatic park becomes broader sillier least reality busting hey ok
0.3818,Finding dory ,0.0,0.843,0.157,directors andrew stanton angus maclane make clear supposed feel supposed feel earn
0.8481,Finding dory ,0.0,0.469,0.531,fans original fishy tale delighted learn sequel definitely worth wait
0.9062,Finding dory ,0.073,0.479,0.448,perfectly serviceable continuation truly widen oceanic realm make time old friends familiar conflicts playing safe make sure faithful walk away satisfied
0.6597,Finding dory ,0.214,0.404,0.382,part film plays maddeningly safe third act arrives point hell breaks loose glorious adorable way possible
0.25,Finding dory ,0.124,0.699,0.177,finding dory strong place summer animation line may get lost oscar shuffle
0.4767,Finding dory ,0.0,0.795,0.205,genius executive producer john lasseter stamp approval finding dory like
0.34,Finding dory ,0.088,0.769,0.142,ironic movie character short term memory loss turns one pixar forgettable efforts still afford modest pleasure children adults alike
0.34,Finding dory ,0.0,0.745,0.255,emotionally engaging splashy family fun
0.6369,Finding dory ,0.0,0.819,0.181,hank octopus one best characters pixar ever brought life aided neill grumpy heart vocalization holy carp indeed
-0.1974,Finding dory ,0.23,0.644,0.125,pixar sequel phobes damned dazzling technically impressive return form delivers similar high finding nemo without feeling like retread
0.2732,Finding dory ,0.089,0.747,0.164,movie plenty heart message always subtle remains worth hearing us strengths weaknesses qualities disable us one way might enable us another
0.2023,Finding dory ,0.0,0.913,0.087,resisting temptation rehash finding nemo new characters many sequels fine finned tale tells complementary story opposite direction
0.4404,Finding dory ,0.0,0.847,0.153,finding dory ranks toy story 3 animation studio strongest sequel underwater tale manages immersive buoyant
0.4404,Finding dory ,0.0,0.854,0.146,although degeneres dory breathless stream consciousness patter unavoidably likable cast supporting characters may even better
0.1027,Finding dory ,0.211,0.564,0.226,first movie parents learning face fears trust children one facing fears come parenting special needs child
0.9186,Finding dory ,0.0,0.594,0.406,witty voices great escapes maybe one many latter finding dory ultimately character story degeneres lovable brave dory swims right hearts
0.6908,Finding dory ,0.0,0.808,0.192,finding nemo really need sequel probably finding dory deftly manages breathe new life pixar popular fish also introducing school lively new newcomers well
0.4588,Finding dory ,0.0,0.786,0.214,finding dory touching sweet tender compulsively preposterously steadfastly funny
0.6486,Finding dory ,0.0,0.798,0.202,terrific pixar sequels toy story 2 3 ok pixar sequels cars 2 monsters university finding dory one terrific ones quite toy story standard
0.836,Finding dory ,0.0,0.628,0.372,ever better voice performance animated film ellen degeneres pixar wonderful sequel finding dory sure think
0.6597,Finding dory ,0.0,0.735,0.265,pixar films invariably clever play multiple levels one exception something deeply moving dory plight
0.5994,Finding dory ,0.0,0.738,0.262,almost impossible father kid loved nemo get moved dory
0.6908,Finding dory ,0.0,0.695,0.305,wait worth film maintains emotion sensibility beauty narrative made first one great
0.6908,Finding dory ,0.0,0.637,0.363,finding dory popular summer movie expect one better performances
0.6908,Finding dory ,0.0,0.778,0.222,elemental emotions work childlike awe undersea world rendered colorful carefully researched lovingly precise animation contribute sense story timeless pure
0.6124,Finding dory ,0.0,0.783,0.217,world wide aquatic playground filled rambunctious slapstick dickensian sea creatures astonishing visual beauty relentless albeit implausible jeopardy
-0.3182,Finding dory ,0.132,0.783,0.085,marvel dory many pixar movies primal payload securely delivered even plot gets crowded vivid scene stealing characters takes wildly inventive twists
0.9623,Finding dory ,0.0,0.451,0.549,dory works multiple levels fun filled animated feature please entertain children parents also examines parents protect encourage love offspring special needs
0.128,Finding dory ,0.163,0.638,0.199,finding dory powerful story loss eventually improbable triumph
0.3612,Finding dory ,0.112,0.677,0.211,cry movie tapped deepest hopes fears part supposed dory catchphrase keep swimming movie feels like paddling circles
0.9042,Finding dory ,0.086,0.369,0.545,much finding dory funny fun something kind haunting heroine memory thing
0.7351,Finding dory ,0.0,0.677,0.323,finding dory delightful throughout dazzling many highlight scenes tad disorienting rare occasions
0.0772,Finding dory ,0.144,0.697,0.159,kids enjoy frantic pace movie adult fans nemo afons may grumble diminishing returns
0.8459,Finding dory ,0.0,0.612,0.388,finding dory vital addition pixar canon nice see stanton back element especially deliver helpful important message process
0.6369,Finding dory ,0.0,0.704,0.296,easily best pixar sequel since toy story 3
0.7506,Finding dory ,0.0,0.714,0.286,deciding stray far first film plot tone makes pleasant familiar cheerfully unassuming fish water tale
0.3804,Finding dory ,0.0,0.902,0.098,sequel betters boffo 2003 animated feature finding nemo provides evidence last year highly original inside pixar finally emerged uninspiring years cars franchise
0.7003,Finding dory ,0.084,0.6,0.316,film often visually striking charming enough low two things come expect pixar comedy moving emotional moments
0.9022,Finding dory ,0.0,0.539,0.461,funny genuinely poignant thrilling dazzling cgi win heart expect nominated best animated feature
0.0,Finding dory ,0.0,1.0,0.0,finding dory moments one pixar home runs
0.7096,Finding dory ,0.0,0.731,0.269,finding dory plenty laughs lots spectacle drives home underlying themes family determination earns every bit
0.0,Finding dory ,0.0,1.0,0.0,nuanced tender hearted
0.8591,Finding dory ,0.0,0.667,0.333,finding dory animators outdo delivering one arresting image another highlight sequence showing hundreds manta rays migrating gorgeous thrilling well
0.4767,Finding dory ,0.0,0.744,0.256,finding dory flat terrific even little subversive
0.7717,Finding dory ,0.0,0.7,0.3,exhilarating adventure irresistible wit breathtaking visuals star voice cast everybody wanted part one combine seamless banquet pure entertainment
0.8779,Finding dory ,0.0,0.539,0.461,solid entertaining well paced sequel featuring terrific voice work clever script ingenious action sequences
0.6486,Finding dory ,0.0,0.569,0.431,perfectly entertaining film kids certainly enjoy
-0.6369,Finding dory ,0.279,0.559,0.162,much movie genuinely entertaining betrays desperation find bad animated flicks filmmakers keep things loud fast colorful hope smallest audience members get bored
0.7003,Finding dory ,0.0,0.805,0.195,fan pixar already knows going get finding dory mix charm wit intelligence combined animation routinely spectacular reviewer might even think mention end review
0.4404,Finding dory ,0.0,0.805,0.195,finding dory may minnow whale tale pixar still good catch
0.7845,Finding dory ,0.0,0.603,0.397,fish water theme plays buster keaton style excess hilarious adorable finding dory
0.8957,Finding dory ,0.062,0.57,0.368,might quite match overall beginning end brilliance nemo dory well made entertaining certainly enjoyable film viewers ages full content review parents scares etc also available
0.7783,Finding dory ,0.0,0.755,0.245,structurally pretty similar finding nemo plenty familiar characters turn animation strides made 13 years movies remarkable finding dory looks spectacular
-0.3818,Finding dory ,0.191,0.809,0.0,13 year gap nemo dory indicates concept cried made
0.128,Finding dory ,0.212,0.537,0.251,nice especially precise moment believe evil cruelty necessarily exist world even great big ocean couple small fish looking help always depend kindness strangers
-0.4019,Finding dory ,0.13,0.87,0.0,full action farce trademark fast fishiest new title flick yet pixar latest outing seems treading water
0.8555,Finding dory ,0.0,0.435,0.565,lovely sweet gentle humane rise creative emotional heights predecessor
0.9169,Finding dory ,0.0,0.569,0.431,loaded excitement adrenalin packed moments finding dory expected full humour largely due dory memory issues delightfully funny nature
