airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
airportCode|airportLongName|dTime|dDate|airportCode|airportLongName|arrTime|arrDate|durHours|durMins|stops|price|fx|airline|airlineCode|stopName|stopHours|stopMins|stopType|segKey|tripKey|timeStamp
JFK|John F. Kennedy Intl.|7:25p|3/12/2017|DWC|Al Maktoum Intl.|9:30p|3/13/2017|18|5|2|1002.16|USD|Qatar Airways|[u'QR', u'QR', u'QR']|London (LHR)|1|40|Layover|b7516ba6-74d2-4f9b-99f3-396d121ea5a3|bf20b5a421777d15d94449da275d9478|2017-02-12 16:27:27.813000
JFK|John F. Kennedy Intl.|10:20p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|16|50|1|684.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|25|Layover|b7516ba6-74d2-4f9b-99f3-396d121ea5a3|f88dabed00509136706baabe262f8062|2017-02-12 16:27:27.813000
JFK|John F. Kennedy Intl.|5:50p|3/12/2017|DXB|Dubai Intl.|11:05a|3/14/2017|33|15|2|1138.56|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Barcelona (Barcelona Intl.)|10|50|Layover|b7516ba6-74d2-4f9b-99f3-396d121ea5a3|dcbbbfc87effb7375b985688d1d6723c|2017-02-12 16:27:27.813000
JFK|John F. Kennedy Intl.|3:15p|3/12/2017|XNB|Dubai Bus Station|11:50p|3/13/2017|24|35|1|945.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|10|30|Layover|b7516ba6-74d2-4f9b-99f3-396d121ea5a3|a3d71a2d4940c1ca2b7c628da1ce1f96|2017-02-12 16:27:27.813000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|4:10a|3/14/2017|21|10|1|945.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|7|5|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|a9e0c1fa16d0730025fb1e63b7d2e4ba|2017-02-12 16:27:40.956000
DXB|Dubai Intl.|4:05a|3/23/2017|JFK|John F. Kennedy Intl.|2:45p|3/23/2017|18|40|1|599.26|USD|Ukraine International Airlines|[u'PS', u'PS']|Kiev (KBP)|2|0|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|078483e3519e7f363d8bdbdf63c0bcff|2017-02-12 16:27:40.957000
EWR|Liberty Intl.|11:45p|3/12/2017|DXB|Dubai Intl.|11:50p|3/13/2017|16|5|1|739.26|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|5|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|90c4249b8c159b8c578c84bf5dfc5ddd|2017-02-12 16:27:40.957000
JFK|John F. Kennedy Intl.|1:00p|3/12/2017|DXB|Dubai Intl.|5:00a|3/14/2017|32|0|1|5197.96|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|7|25|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|a531d6baefb26c83f1eb23ab6d199641|2017-02-12 16:27:40.957000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DXB|Dubai Intl.|3:10a|3/14/2017|25|35|2|1152.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|07fb0ad4b8ee544a0803f3da2acaa978|2017-02-12 16:27:40.957000
EWR|Liberty Intl.|7:30p|3/12/2017|DXB|Dubai Intl.|1:15a|3/14/2017|21|45|1|4497.56|USD|TAP Portugal|[u'TP', u'TP']|Lisbon (LIS)|7|30|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|93076bef7049a1e5a02dc052e89985d0|2017-02-12 16:27:40.957000
JFK|John F. Kennedy Intl.|10:10p|3/12/2017|DXB|Dubai Intl.|9:30p|3/13/2017|15|20|1|1248.46|USD|United|[u'UA', u'UA']|Zurich (ZRH)|1|35|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|ae87ea9b68e11cc00a82df734c118474|2017-02-12 16:27:40.957000
DXB|Dubai Intl.|1:55a|3/23/2017|JFK|John F. Kennedy Intl.|8:25p|3/23/2017|26|30|1|650.36|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|10|55|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|643b3aea58b30ab201b06ca8c20ffc8a|2017-02-12 16:27:40.957000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|10:35p|3/13/2017|15|35|1|747.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|1|30|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|ec1d1c927fb20d411e577d37d864ed85|2017-02-12 16:27:40.957000
EWR|Liberty Intl.|10:30p|3/12/2017|DXB|Dubai Intl.|11:30p|3/13/2017|17|0|1|2465.66|USD|British Airways|[u'BA', u'BA']|London (LHR)|3|10|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|a351963f6b084be4b296c40cb6708962|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|10:30p|3/12/2017|DXB|Dubai Intl.|11:30p|3/13/2017|17|0|1|10762.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|3|0|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|1112910b8636f0d5fde9afda33db316e|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|7:25p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|19|45|2|1011.66|USD|Qatar Airways|[u'QR', u'QR', u'QR']|London (LHR)|1|40|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|eb00fc5e195c88d6e658557670cc8876|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|11:20p|3/12/2017|DXB|Dubai Intl.|10:45p|3/13/2017|15|25|1|665.76|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|1a23d9eb8a0e2f4a21f9978cdb961a76|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|10:35p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|17|24|1|649.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|3|45|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|6e68b7aaeb66d507780a1533c47a15ee|2017-02-12 16:27:40.958000
DXB|Dubai Intl.|1:55a|3/23/2017|JFK|John F. Kennedy Intl.|4:55p|3/23/2017|23|0|1|647.26|USD|KLM|[u'KL', u'KL']|Amsterdam (Schiphol)|7|15|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|0e42ae50828cf0690dacb099cdc1c5a5|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DWC|Al Maktoum Intl.|4:35a|3/14/2017|27|0|2|1152.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|ad0498309ab4f900dbeba89871d4ce04|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|4:55p|3/12/2017|DXB|Dubai Intl.|10:45p|3/13/2017|21|50|1|648.26|USD|United|[u'UA', u'UA']|Frankfurt  (Frankfurt Intl.)|8|10|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|b5cfbc02dee6d07fa9e8aab8254fab06|2017-02-12 16:27:40.958000
XNB|Dubai Bus Station|4:45a|3/23/2017|JFK|John F. Kennedy Intl.|4:30p|3/23/2017|19|45|1|747.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|3|55|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|d1db4681e0b9451d497a3579deb2b9df|2017-02-12 16:27:40.958000
EWR|Liberty Intl.|11:05p|3/12/2017|DXB|Dubai Intl.|9:30p|3/13/2017|14|25|1|1248.46|USD||[u'UA', u'LX']|Zurich (ZRH)|0|45|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|06cb388ef00ffa92da214cdbcb56a82a|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|8:30a|3/12/2017|DXB|Dubai Intl.|8:35a|3/13/2017|16|5|1|10762.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|1|35|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|6b5d4a19b6c975e18e39a5059b0fffb5|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|11:05a|3/12/2017|DXB|Dubai Intl.|12:10p|3/13/2017|17|5|1|684.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|40|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|b59a2602e838fcf4e1e87319476469a5|2017-02-12 16:27:40.958000
DXB|Dubai Intl.|4:35a|3/23/2017|JFK|John F. Kennedy Intl.|4:25p|3/23/2017|19|50|1|911.26|USD|Egyptair|[u'MS', u'MS']|Cairo (CAI)|3|45|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|d1d8725e5d30f9b3a8d30dc843dc7f86|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|6:50p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|21|9|1|650.36|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|1f74d8877035a74d2e3337cdae6cf499|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|7:25p|3/12/2017|DWC|Al Maktoum Intl.|9:30p|3/13/2017|18|5|2|1002.16|USD|Qatar Airways|[u'QR', u'QR', u'QR']|London (LHR)|1|40|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|bf20b5a421777d15d94449da275d9478|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|10:20p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|16|50|1|684.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|25|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|f88dabed00509136706baabe262f8062|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|5:50p|3/12/2017|DXB|Dubai Intl.|11:05a|3/14/2017|33|15|2|1138.56|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Barcelona (Barcelona Intl.)|10|50|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|dcbbbfc87effb7375b985688d1d6723c|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|3:15p|3/12/2017|XNB|Dubai Bus Station|11:50p|3/13/2017|24|35|1|945.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|10|30|Layover|4b38d942-3046-4a5d-a54e-a29466dbbf3b|a3d71a2d4940c1ca2b7c628da1ce1f96|2017-02-12 16:27:40.958000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|4:10a|3/14/2017|21|10|1|987.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|7|5|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|a9e0c1fa16d0730025fb1e63b7d2e4ba|2017-02-12 16:27:51.089000
EWR|Liberty Intl.|11:45p|3/12/2017|DXB|Dubai Intl.|11:50p|3/13/2017|16|5|1|820.26|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|5|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|90c4249b8c159b8c578c84bf5dfc5ddd|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|1:00p|3/12/2017|DXB|Dubai Intl.|5:00a|3/14/2017|32|0|1|5239.96|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|7|25|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|a531d6baefb26c83f1eb23ab6d199641|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DXB|Dubai Intl.|3:10a|3/14/2017|25|35|2|1194.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|07fb0ad4b8ee544a0803f3da2acaa978|2017-02-12 16:27:51.090000
EWR|Liberty Intl.|7:30p|3/12/2017|DXB|Dubai Intl.|1:15a|3/14/2017|21|45|1|4539.56|USD|TAP Portugal|[u'TP', u'TP']|Lisbon (LIS)|7|30|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|93076bef7049a1e5a02dc052e89985d0|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|10:35p|3/13/2017|15|35|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|1|30|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|ec1d1c927fb20d411e577d37d864ed85|2017-02-12 16:27:51.090000
DXB|Dubai Intl.|1:50a|3/24/2017|JFK|John F. Kennedy Intl.|2:40p|3/24/2017|20|50|1|1216.76|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|5|5|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|78e27af534531b127293f76bd3839d9a|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|7:25p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|19|45|2|1052.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|London (LHR)|1|40|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|eb00fc5e195c88d6e658557670cc8876|2017-02-12 16:27:51.090000
XNB|Dubai Bus Station|10:30p|3/24/2017|JFK|John F. Kennedy Intl.|10:25a|3/25/2017|19|55|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|3|45|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|884d956d503325f8012a1e729b18ffc6|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|11:20p|3/12/2017|DXB|Dubai Intl.|10:45p|3/13/2017|15|25|1|1216.76|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|1a23d9eb8a0e2f4a21f9978cdb961a76|2017-02-12 16:27:51.090000
JFK|John F. Kennedy Intl.|10:35p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|17|24|1|649.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|3|45|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|6e68b7aaeb66d507780a1533c47a15ee|2017-02-12 16:27:51.091000
EWR|Liberty Intl.|10:30p|3/12/2017|DXB|Dubai Intl.|8:35a|3/14/2017|26|5|1|10804.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|12|40|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|802e4154cf419acec9038aa7016b53e0|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DWC|Al Maktoum Intl.|4:35a|3/14/2017|27|0|2|1194.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|ad0498309ab4f900dbeba89871d4ce04|2017-02-12 16:27:51.091000
EWR|Liberty Intl.|11:05p|3/12/2017|DXB|Dubai Intl.|9:30p|3/13/2017|14|25|1|1290.46|USD||[u'UA', u'LX']|Zurich (ZRH)|0|45|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|06cb388ef00ffa92da214cdbcb56a82a|2017-02-12 16:27:51.091000
DXB|Dubai Intl.|4:05a|3/24/2017|JFK|John F. Kennedy Intl.|2:45p|3/24/2017|18|40|1|672.26|USD|Ukraine International Airlines|[u'PS', u'PS']|Kiev (KBP)|2|0|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|a47323963c8a694331d69053503568ef|2017-02-12 16:27:51.091000
DXB|Dubai Intl.|1:55a|3/24/2017|EWR|Liberty Intl.|4:30p|3/24/2017|22|35|1|647.26|USD|KLM|[u'KL', u'KL']|Amsterdam (Schiphol)|6|35|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|61f381849c6129c70210b411ad463792|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|11:05a|3/12/2017|DXB|Dubai Intl.|12:10p|3/13/2017|17|5|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|40|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|b59a2602e838fcf4e1e87319476469a5|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|6:50p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|21|9|1|649.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|1f74d8877035a74d2e3337cdae6cf499|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|7:25p|3/12/2017|DWC|Al Maktoum Intl.|9:30p|3/13/2017|18|5|2|1052.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|London (LHR)|1|40|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|bf20b5a421777d15d94449da275d9478|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|10:20p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|16|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|25|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|f88dabed00509136706baabe262f8062|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|5:50p|3/12/2017|DXB|Dubai Intl.|11:05a|3/14/2017|33|15|2|1180.56|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Barcelona (Barcelona Intl.)|10|50|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|dcbbbfc87effb7375b985688d1d6723c|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|3:15p|3/12/2017|XNB|Dubai Bus Station|11:50p|3/13/2017|24|35|1|987.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|10|30|Layover|bf81c7cd-a460-4fe7-a2e5-ced78ab68164|a3d71a2d4940c1ca2b7c628da1ce1f96|2017-02-12 16:27:51.091000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|4:10a|3/14/2017|21|10|1|1042.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|7|5|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|a9e0c1fa16d0730025fb1e63b7d2e4ba|2017-02-12 16:28:02.632000
EWR|Liberty Intl.|11:45p|3/12/2017|DXB|Dubai Intl.|11:50p|3/13/2017|16|5|1|820.26|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|5|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|90c4249b8c159b8c578c84bf5dfc5ddd|2017-02-12 16:28:02.633000
DXB|Dubai Intl.|3:10a|3/25/2017|JFK|John F. Kennedy Intl.|12:50p|3/25/2017|17|40|1|612.86|USD|Turkish Airlines|[u'TK', u'TK']|Istanbul (Ataturk Intl.)|1|0|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|78e8e52a669c626a4e260b3925bdbe8e|2017-02-12 16:28:02.633000
JFK|John F. Kennedy Intl.|1:00p|3/12/2017|DXB|Dubai Intl.|5:00a|3/14/2017|32|0|1|5294.96|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|7|25|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|a531d6baefb26c83f1eb23ab6d199641|2017-02-12 16:28:02.633000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DXB|Dubai Intl.|3:10a|3/14/2017|25|35|2|1249.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|07fb0ad4b8ee544a0803f3da2acaa978|2017-02-12 16:28:02.633000
EWR|Liberty Intl.|7:30p|3/12/2017|DXB|Dubai Intl.|1:15a|3/14/2017|21|45|1|4594.56|USD|TAP Portugal|[u'TP', u'TP']|Lisbon (LIS)|7|30|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|93076bef7049a1e5a02dc052e89985d0|2017-02-12 16:28:02.633000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|10:35p|3/13/2017|15|35|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|1|30|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|ec1d1c927fb20d411e577d37d864ed85|2017-02-12 16:28:02.633000
DXB|Dubai Intl.|1:55a|3/25/2017|EWR|Liberty Intl.|4:30p|3/25/2017|22|35|1|699.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|6|35|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|b4699ff702de88c42bff9c1b00c26c05|2017-02-12 16:28:02.633000
DXB|Dubai Intl.|4:40p|3/25/2017|JFK|John F. Kennedy Intl.|12:05p|3/26/2017|27|25|1|1042.46|USD|Aeroflot-Russian Airlines|[u'SU', u'SU']|Moscow (SVO)|12|0|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|15487f611f9d54f2e514d2b3e70af575|2017-02-12 16:28:02.633000
JFK|John F. Kennedy Intl.|11:20p|3/12/2017|DXB|Dubai Intl.|10:45p|3/13/2017|15|25|1|675.76|USD|Lufthansa|[u'LH', u'LH']|Frankfurt  (Frankfurt Intl.)|1|30|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|1a23d9eb8a0e2f4a21f9978cdb961a76|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|10:35p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|17|24|1|699.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|3|45|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|6e68b7aaeb66d507780a1533c47a15ee|2017-02-12 16:28:02.634000
EWR|Liberty Intl.|10:30p|3/12/2017|DXB|Dubai Intl.|8:35a|3/14/2017|26|5|1|10859.66|USD|Aer Lingus|[u'EI', u'EI']|London (LHR)|12|40|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|802e4154cf419acec9038aa7016b53e0|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|5:35p|3/12/2017|DWC|Al Maktoum Intl.|4:35a|3/14/2017|27|0|2|1249.1599999999999|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Paris (CDG)|9|25|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|ad0498309ab4f900dbeba89871d4ce04|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|4:55p|3/12/2017|DXB|Dubai Intl.|10:45p|3/13/2017|21|50|1|665.26|USD|United|[u'UA', u'UA']|Frankfurt  (Frankfurt Intl.)|8|10|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|b5cfbc02dee6d07fa9e8aab8254fab06|2017-02-12 16:28:02.634000
EWR|Liberty Intl.|11:05p|3/12/2017|DXB|Dubai Intl.|9:30p|3/13/2017|14|25|1|1345.46|USD||[u'UA', u'LX']|Zurich (ZRH)|0|45|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|06cb388ef00ffa92da214cdbcb56a82a|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|6:50p|3/12/2017|DXB|Dubai Intl.|11:59p|3/13/2017|21|9|1|699.26|USD|Delta|[u'DL', u'DL']|Amsterdam (Schiphol)|7|30|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|1f74d8877035a74d2e3337cdae6cf499|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|10:20p|3/12/2017|DXB|Dubai Intl.|11:10p|3/13/2017|16|50|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|3|25|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|f88dabed00509136706baabe262f8062|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|5:50p|3/12/2017|DXB|Dubai Intl.|11:05a|3/14/2017|33|15|2|1235.56|USD|Qatar Airways|[u'QR', u'QR', u'QR']|Barcelona (Barcelona Intl.)|10|50|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|dcbbbfc87effb7375b985688d1d6723c|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|3:15p|3/12/2017|XNB|Dubai Bus Station|11:50p|3/13/2017|24|35|1|1042.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|10|30|Layover|54eb1083-13dc-43ff-b08b-8ef52f683c65|a3d71a2d4940c1ca2b7c628da1ce1f96|2017-02-12 16:28:02.634000
JFK|John F. Kennedy Intl.|11:00p|3/12/2017|XNB|Dubai Bus Station|4:10a|3/14/2017|21|10|1|985.46|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|7|5|Layover|b483e031-c431-457e-88b2-f40f3593e406|a9e0c1fa16d0730025fb1e63b7d2e4ba|2017-02-12 16:28:14.912000
EWR|Liberty Intl.|11:45p|3/12/2017|DXB|Dubai Intl.|11:50p|3/13/2017|16|5|1|820.26|USD|Emirates|[u'EK']|Athens (Eleftherios Venizelos)|2|5|Layover|b483e031-c431-457e-88b2-f40f3593e406|90c4249b8c159b8c578c84bf5dfc5ddd|2017-02-12 16:28:14.913000
JFK|John F. Kennedy Intl.|1:00p|3/12/2017|DXB|Dubai Intl.|5:00a|3/14/2017|32|0|1|5237.96|USD|Korean Air|[u'KE', u'KE']|Seoul (ICN)|7|25|Layover|b483e031-c431-457e-88b2-f40f3593e406|a531d6baefb26c83f1eb23ab6d199641|2017-02-12 16:28:14.913000
DWC|Al Maktoum Intl.|5:40a|3/26/2017|JFK|John F. Kennedy Intl.|3:15p|3/26/2017|17|35|1|734.96|USD|Qatar Airways|[u'QR', u'QR']|Doha (DOH)|2|45|Layover|b483e031-c431-457e-88b2-f40f3593e406|8fbfb10aa879b7120396a83f6812fdad|2017-02-12 16:28:14.913000
XNB|Dubai Bus Station|5:00a|3/26/2017|JFK|John F. Kennedy Intl.|4:20p|3/26/2017|19|20|1|797.26|USD|Etihad Airways|[u'EY', u'EY']|Abu Dhabi (Abu Dhabi Intl.)|3|55|Layover|b483e031-c431-457e-88b2-f40f3593e406|1ebdc2b82342c70f5874ce1120b059e7|2017-02-12 16:28:14.913000
EWR|Liberty Intl.|7:30p|3/12/2017|DXB|Dubai Intl.|1:15a|3/14/2017|21|45|1|4537.56|USD|TAP Portugal|[u'TP', u'TP']|Lisbon (LIS)|7|30|Layover|b483e031-c431-457e-88b2-f40f3593e406|93076bef7049a1e5a02dc052e89985d0|2017-02-12 16:28:14.913000
