Pos.This.Week|Pos.Last.Week|Peak.Pos.This.Week|Total.Weeks|Title|Artist|Entry.Date|Pos.Entry|Overall.Peak.Pos|Overall.Total.Weeks|Chart.Date,,
9|9|9|11|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950311,,
10|11|10|23|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950311,,
11|13|11|9|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950311,,
12|12|8|26|Sukiyaki|4PM|1994-09-17|90|8|32|19950311,,
13|10|4|24|Always|BON JOVI|1994-10-01|91|4|32|19950311,,
14|14|14|7|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950311,,
15|15|13|15|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950311,,
16|20|16|4|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950311,,
17|26|17|5|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950311,,
18|39|18|2|Red Light Special|TLC|1995-03-04|39|2|22|19950311,,
19|21|19|6|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950311,,
20|17|17|4|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950311,,
21|16|7|21|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950311,,
22|22|22|13|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950311,,
23|19|11|18|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950311,,
24|18|8|32|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950311,,
25|31|25|3|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950311,,
26|27|16|16|Constantly|IMMATURE|1994-11-26|73|16|20|19950311,,
27|29|27|7|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950311,,
28|28|22|15|I Miss You|N II U|1994-12-03|91|22|20|19950311,,
29|24|20|16|Every Day Of The Week|JADE|1994-11-26|53|20|22|19950311,,
30|NEW|30|1|Run Away|REAL McCOY|1995-03-11|30|3|20|19950311,,
31|NEW|31|1|Dear Mama / Old School|2PAC|1995-03-11|31|9|20|19950311,,
32|23|18|18|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19950311,,
33|25|1|26|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19950311,,
34|54|34|3|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950311,,
35|35|35|4|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950311,,
36|40|36|7|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950311,,
37|30|6|24|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19950311,,
38|37|37|16|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19950311,,
39|36|14|27|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19950311,,
40|34|1|31|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19950311,,
41|44|41|19|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950311,,
42|42|42|3|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950311,,
43|32|19|8|Bang And Blame|R.E.M.|1995-01-21|30|19|14|19950311,,
44|46|11|42|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19950311,,
45|33|8|36|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19950311,,
46|41|29|16|Mental Picture|JON SECADA|1994-11-26|99|29|20|19950311,,
47|38|8|21|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19950311,,
48|47|2|32|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19950311,,
49|49|3|42|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19950311,,
50|48|13|25|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19950311,,
51|61|51|3|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950311,,
52|NEW|52|1|Believe|ELTON JOHN|1995-03-11|52|13|20|19950311,,
53|43|43|11|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950311,,
54|60|54|4|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950311,,
55|57|55|5|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950311,,
56|51|38|14|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19950311,,
57|52|52|4|She's A River|SIMPLE MINDS|1995-02-18|67|52|9|19950311,,
58|56|56|6|Mad Izm|CHANNEL LIVE|1995-02-04|75|54|12|19950311,,
59|53|53|5|Sour Times (Nobody Loves Me)|PORTISHEAD|1995-02-11|62|53|9|19950311,,
60|58|50|12|Whatcha Want|NINE|1994-12-24|97|50|17|19950311,,
61|66|57|6|Tour|CAPLETON|1995-02-04|62|57|14|19950311,,
62|62|62|12|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19950311,,
63|65|63|3|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950311,,
64|71|64|2|For Your Love|STEVIE WONDER|1995-03-04|71|53|14|19950311,,
65|59|51|14|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19950311,,
66|55|55|13|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950311,,
67|69|64|10|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950311,,
68|84|68|2|Mr. Personality|20 FINGERS feat GILLETTE|1995-03-04|84|42|18|19950311,,
69|63|63|3|Shook Ones|MOBB DEEP|1995-02-25|66|59|10|19950311,,
70|67|45|18|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19950311,,
71|64|62|8|Whiney Whiney|WILLI ONE BLOOD|1995-01-21|76|62|11|19950311,,
72|68|38|17|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19950311,,
73|80|73|4|Think Of You|USHER|1995-02-18|94|58|19|19950311,,
74|83|74|2|Get Lifted|KEITH MURRAY|1995-03-04|83|71|10|19950311,,
75|75|75|3|1-Luv|E-40|1995-02-25|92|71|14|19950311,,
76|72|72|7|Woman To Woman|JEWELL|1995-01-28|86|72|9|19950311,,
77|85|77|2|Never Find Someone Like You|KEITH MARTIN|1995-03-04|85|53|16|19950311,,
78|NEW|78|1|No More I Love You's|ANNIE LENNOX|1995-03-11|78|23|21|19950311,,
79|81|79|5|Move It Like This|K7|1995-02-11|92|54|20|19950311,,
80|70|29|19|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19950311,,
81|74|69|9|Nika|VICIOUS|1995-01-14|99|69|11|19950311,,
82|87|82|2|What I Need|CRYSTAL WATERS|1995-03-04|87|82|4|19950311,,
83|NEW|83|1|People Don't Believe|SCARFACE|1995-03-11|83|74|7|19950311,,
84|73|58|14|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19950311,,
85|77|77|5|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950311,,
86|90|84|6|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950311,,
87|76|72|7|Dreamer|LIVIN' JOY|1995-01-28|80|72|13|19950311,,
88|82|79|5|When I Wanna Be Boy|MISSJONES|1995-02-11|90|79|7|19950311,,
89|93|89|4|How Did I Get By Without You|JOHN WAITE|1995-02-18|93|89|6|19950311,,
90|NEW|90|1|Let Her Cry|HOOTIE AND THE BLOWFISH|1995-03-11|90|9|35|19950311,,
91|79|54|12|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19950311,,
92|NEW|92|1|I'd Rather Be Alone|IV XAMPLE|1995-03-11|92|44|20|19950311,,
93|88|69|8|Cocktales|TOO SHORT|1995-01-21|84|69|9|19950311,,
94|NEW|94|1|Cotton Eye Joe|REDNEX|1995-03-11|94|25|23|19950311,,
95|89|81|4|Can I Stay With You|KARYN WHITE|1995-02-18|81|81|5|19950311,,
96|78|37|17|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19950311,,
97|NEW|97|1|Let's Get It On|SHABBA RANKS|1995-03-11|97|81|9|19950311,,
98|92|65|12|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19950311,,
99|86|74|11|I Apologize|ANITA BAKER|1994-12-31|87|74|12|19950311,,
100|98|94|3|Can't Wait|REDMAN|1995-02-25|94|94|4|19950311,,
1|1|1|12|Take A Bow|MADONNA|1994-12-17|45|1|30|19950304,,
2|2|1|17|Creep|TLC|1994-11-12|71|1|32|19950304,,
3|3|1|16|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950304,,
4|6|4|9|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950304,,
5|5|5|5|Baby|BRANDY|1995-02-04|60|4|20|19950304,,
6|4|3|28|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950304,,
7|7|6|27|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950304,,
8|8|8|13|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950304,,
9|12|9|10|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950304,,
10|11|4|23|Always|BON JOVI|1994-10-01|91|4|32|19950304,,
11|10|10|22|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950304,,
12|9|8|25|Sukiyaki|4PM|1994-09-17|90|8|32|19950304,,
13|13|13|8|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950304,,
14|19|14|6|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950304,,
15|14|13|14|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950304,,
16|15|7|20|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950304,,
17|18|17|3|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950304,,
18|17|8|31|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950304,,
19|16|11|17|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950304,,
20|22|20|3|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950304,,
21|25|21|5|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950304,,
22|26|22|12|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950304,,
23|23|18|17|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19950304,,
24|20|20|15|Every Day Of The Week|JADE|1994-11-26|53|20|22|19950304,,
25|24|1|25|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19950304,,
26|32|26|4|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950304,,
27|21|16|15|Constantly|IMMATURE|1994-11-26|73|16|20|19950304,,
28|27|22|14|I Miss You|N II U|1994-12-03|91|22|20|19950304,,
29|31|29|6|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950304,,
30|28|6|23|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19950304,,
31|73|31|2|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950304,,
32|29|19|7|Bang And Blame|R.E.M.|1995-01-21|30|19|14|19950304,,
33|36|8|35|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19950304,,
34|30|1|30|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19950304,,
35|51|35|3|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950304,,
36|34|14|26|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19950304,,
37|37|37|15|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19950304,,
38|35|8|20|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19950304,,
39|NEW|39|1|Red Light Special|TLC|1995-03-04|39|2|22|19950304,,
40|46|40|6|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950304,,
41|33|29|15|Mental Picture|JON SECADA|1994-11-26|99|29|20|19950304,,
42|48|42|2|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950304,,
43|43|43|10|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950304,,
44|44|44|18|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950304,,
45|40|16|30|I'll Stand By You|PRETENDERS|1994-08-13|81|16|30|19950304,,
46|38|11|41|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19950304,,
47|39|2|31|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19950304,,
48|45|13|24|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19950304,,
49|50|3|41|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19950304,,
50|42|3|22|Secret|MADONNA|1994-10-08|30|3|22|19950304,,
51|41|38|13|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19950304,,
52|57|52|3|She's A River|SIMPLE MINDS|1995-02-18|67|52|9|19950304,,
53|53|53|4|Sour Times (Nobody Loves Me)|PORTISHEAD|1995-02-11|62|53|9|19950304,,
54|93|54|2|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950304,,
55|55|55|12|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950304,,
56|56|56|5|Mad Izm|CHANNEL LIVE|1995-02-04|75|54|12|19950304,,
57|59|57|4|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950304,,
58|52|50|11|Whatcha Want|NINE|1994-12-24|97|50|17|19950304,,
59|60|51|13|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19950304,,
60|68|60|3|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950304,,
61|76|61|2|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950304,,
62|62|62|11|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19950304,,
63|66|63|2|Shook Ones|MOBB DEEP|1995-02-25|66|59|10|19950304,,
64|64|62|7|Whiney Whiney|WILLI ONE BLOOD|1995-01-21|76|62|11|19950304,,
65|65|65|2|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950304,,
66|58|57|5|Tour|CAPLETON|1995-02-04|62|57|14|19950304,,
67|61|45|17|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19950304,,
68|54|38|16|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19950304,,
69|70|64|9|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950304,,
70|63|29|18|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19950304,,
71|NEW|71|1|For Your Love|STEVIE WONDER|1995-03-04|71|53|14|19950304,,
72|72|72|6|Woman To Woman|JEWELL|1995-01-28|86|72|9|19950304,,
73|71|58|13|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19950304,,
74|77|69|8|Nika|VICIOUS|1995-01-14|99|69|11|19950304,,
75|92|75|2|1-Luv|E-40|1995-02-25|92|71|14|19950304,,
76|78|72|6|Dreamer|LIVIN' JOY|1995-01-28|80|72|13|19950304,,
77|83|77|4|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950304,,
78|67|37|16|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19950304,,
79|69|54|11|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19950304,,
80|88|80|3|Think Of You|USHER|1995-02-18|94|58|19|19950304,,
81|89|81|4|Move It Like This|K7|1995-02-11|92|54|20|19950304,,
82|79|79|4|When I Wanna Be Boy|MISSJONES|1995-02-11|90|79|7|19950304,,
83|NEW|83|1|Get Lifted|KEITH MURRAY|1995-03-04|83|71|10|19950304,,
84|NEW|84|1|Mr. Personality|20 FINGERS feat GILLETTE|1995-03-04|84|42|18|19950304,,
85|NEW|85|1|Never Find Someone Like You|KEITH MARTIN|1995-03-04|85|53|16|19950304,,
86|74|74|10|I Apologize|ANITA BAKER|1994-12-31|87|74|12|19950304,,
87|NEW|87|1|What I Need|CRYSTAL WATERS|1995-03-04|87|82|4|19950304,,
88|87|69|7|Cocktales|TOO SHORT|1995-01-21|84|69|9|19950304,,
89|84|81|3|Can I Stay With You|KARYN WHITE|1995-02-18|81|81|5|19950304,,
90|90|84|5|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950304,,
91|80|20|20|Living In A Danger|ACE OF BASE|1994-10-22|53|20|20|19950304,,
92|86|65|11|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19950304,,
93|96|93|3|How Did I Get By Without You|JOHN WAITE|1995-02-18|93|89|6|19950304,,
94|82|67|20|Breakdown|FU-SCHNICKENS|1994-10-22|79|67|20|19950304,,
95|75|75|8|Age Ain't Nothing But A Number|AALIYAH|1995-01-14|80|75|8|19950304,,
96|91|67|20|(I Could Only) Whisper Your Name|HARRY CONNICK JR.|1994-10-22|84|67|20|19950304,,
97|85|28|15|Shame|ZHANE|1994-11-26|64|28|15|19950304,,
98|94|94|2|Can't Wait|REDMAN|1995-02-25|94|94|4|19950304,,
99|95|85|5|Supa Star|GROUP HOME|1995-02-04|88|85|5|19950304,,
100|81|76|5|Take You There|PETE ROCK & C.L.SMOOTH|1995-02-04|84|76|5|19950304,,
1|2|1|11|Take A Bow|MADONNA|1994-12-17|45|1|30|19950225,,
2|1|1|16|Creep|TLC|1994-11-12|71|1|32|19950225,,
3|3|1|15|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950225,,
4|4|3|27|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950225,,
5|5|5|4|Baby|BRANDY|1995-02-04|60|4|20|19950225,,
6|7|6|8|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950225,,
7|6|6|26|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950225,,
8|11|8|12|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950225,,
9|9|8|24|Sukiyaki|4PM|1994-09-17|90|8|32|19950225,,
10|10|10|21|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950225,,
11|8|4|22|Always|BON JOVI|1994-10-01|91|4|32|19950225,,
12|16|12|9|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950225,,
13|17|13|7|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950225,,
14|15|13|13|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950225,,
15|12|7|19|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950225,,
16|13|11|16|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950225,,
17|14|8|30|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950225,,
18|52|18|2|If You Think You're Lonely Now|K-CI HAILEY OF JODECI|1995-02-18|52|17|16|19950225,,
19|27|19|5|I Know|DIONNE FARRIS|1995-01-28|61|4|38|19950225,,
20|21|20|14|Every Day Of The Week|JADE|1994-11-26|53|20|22|19950225,,
21|19|16|14|Constantly|IMMATURE|1994-11-26|73|16|20|19950225,,
22|25|22|2|Like The Way I Do / If I Wanted To|MELISSA ETHERIDGE|1995-02-18|25|16|20|19950225,,
23|20|18|16|The Sweetest Days|VANESSA WILLIAMS|1994-11-12|83|18|23|19950225,,
24|18|1|24|Here Comes The Hotstepper|INI KAMOZE|1994-09-17|97|1|30|19950225,,
25|36|25|4|This Lil Game We Play|SUBWAY|1995-02-04|64|15|20|19950225,,
26|29|26|11|In The House Of Stone And Light|MARTIN PAGE|1994-12-17|87|14|35|19950225,,
27|22|22|13|I Miss You|N II U|1994-12-03|91|22|20|19950225,,
28|24|6|22|I Wanna Be Down|BRANDY|1994-10-01|61|6|28|19950225,,
29|23|19|6|Bang And Blame|R.E.M.|1995-01-21|30|19|14|19950225,,
30|26|1|29|I'll Make Love To You|BOYZ II MEN|1994-08-13|31|1|33|19950225,,
31|39|31|5|Everlasting Love|GLORIA ESTEFAN|1995-01-28|77|27|20|19950225,,
32|44|32|3|Freak Like Me|ADINA HOWARD|1995-02-11|54|2|30|19950225,,
33|32|29|14|Mental Picture|JON SECADA|1994-11-26|99|29|20|19950225,,
34|31|14|25|Short Dick Man|20 FINGERS|1994-09-10|85|14|30|19950225,,
35|28|8|19|You Want This / 70's Love Groove|JANET JACKSON|1994-10-22|60|8|22|19950225,,
36|30|8|34|Tootsee Roll|69 BOYZ|1994-07-09|100|8|38|19950225,,
37|37|37|14|House Of Love|AMY GRANT & VINCE GILL|1994-11-26|96|37|21|19950225,,
38|34|11|40|100% Pure Love|CRYSTAL WATERS|1994-05-28|89|11|45|19950225,,
39|35|2|30|All I Wanna Do|SHERYL CROW|1994-08-06|84|2|33|19950225,,
40|33|16|29|I'll Stand By You|PRETENDERS|1994-08-13|81|16|30|19950225,,
41|41|38|12|Mishale|ANDRU DONALDS|1994-12-10|92|38|19|19950225,,
42|40|3|21|Secret|MADONNA|1994-10-08|30|3|22|19950225,,
43|45|43|9|Get Down|CRAIG MACK|1994-12-31|73|38|20|19950225,,
44|46|44|17|Get Ready For This|2 UNLIMITED|1994-11-05|85|38|27|19950225,,
45|38|13|23|Turn The Beat Around|GLORIA ESTEFAN|1994-09-24|94|13|25|19950225,,
46|54|46|5|Hold On|JAMIE WALTERS|1995-01-28|88|16|27|19950225,,
47|48|27|27|New Age Girl|DEADEYE DICK|1994-08-27|89|27|27|19950225,,
48|NEW|48|1|Foe Tha Love Of $|BONE THUGS-N-HARMONY featuring EAZY-E|1995-02-25|48|41|14|19950225,,
49|47|18|21|Practice What You Preach|BARRY WHITE|1994-10-08|85|18|21|19950225,,
50|43|3|40|Wild Night|JOHN MELLENCAMP with ME'SHELL NDEGEOCELLO|1994-05-28|88|3|42|19950225,,
51|74|51|2|You Got It|BONNIE RAITT|1995-02-18|74|33|17|19950225,,
52|50|50|10|Whatcha Want|NINE|1994-12-24|97|50|17|19950225,,
53|55|53|3|Sour Times (Nobody Loves Me)|PORTISHEAD|1995-02-11|62|53|9|19950225,,
54|53|38|15|Foolin' Around|CHANGING FACES|1994-11-19|96|38|20|19950225,,
55|61|55|11|She Don't Use Jelly|FLAMING LIPS|1994-12-17|91|55|20|19950225,,
56|60|56|4|Mad Izm|CHANNEL LIVE|1995-02-04|75|54|12|19950225,,
57|67|57|2|She's A River|SIMPLE MINDS|1995-02-18|67|52|9|19950225,,
58|63|57|4|Tour|CAPLETON|1995-02-04|62|57|14|19950225,,
59|71|59|3|Dream About You / Funky Melody|STEVIE B|1995-02-11|76|29|23|19950225,,
60|51|51|12|Kitty Kitty|69 BOYZ|1994-12-10|83|51|20|19950225,,
61|56|45|16|Bring The Pain|METHOD MAN|1994-11-12|76|45|20|19950225,,
62|66|62|10|Promise Me|LIL' SUZY|1994-12-24|93|62|18|19950225,,
63|57|29|17|Be Happy|MARY J. BLIGE|1994-11-05|82|29|20|19950225,,
64|62|62|6|Whiney Whiney|WILLI ONE BLOOD|1995-01-21|76|62|11|19950225,,
65|NEW|65|1|Brooklyn Zoo|OL' DIRTY BASTARD|1995-02-25|65|54|16|19950225,,
66|NEW|66|1|Shook Ones|MOBB DEEP|1995-02-25|66|59|10|19950225,,
67|59|37|15|I Never Seen A Man Cry|SCARFACE|1994-11-19|72|37|17|19950225,,
68|85|68|2|I Believe|BLESSED UNION OF SOULS|1995-02-18|85|8|31|19950225,,
69|58|54|10|Bad Reputation|FREDDY JOHNSTON|1994-12-24|95|54|12|19950225,,
70|64|64|8|(She's Got) Skillz|ALL-4-ONE|1995-01-07|93|57|20|19950225,,
71|65|58|12|Always And Forever|LUTHER VANDROSS|1994-12-10|95|58|18|19950225,,
72|73|72|5|Woman To Woman|JEWELL|1995-01-28|86|72|9|19950225,,
73|NEW|73|1|Thank You|BOYZ II MEN|1995-02-25|73|21|20|19950225,,
74|78|74|9|I Apologize|ANITA BAKER|1994-12-31|87|74|12|19950225,,
75|79|75|7|Age Ain't Nothing But A Number|AALIYAH|1995-01-14|80|75|8|19950225,,
76|NEW|76|1|I Live My Life For You|FIREHOUSE|1995-02-25|76|26|20|19950225,,
77|72|69|7|Nika|VICIOUS|1995-01-14|99|69|11|19950225,,
78|75|72|5|Dreamer|LIVIN' JOY|1995-01-28|80|72|13|19950225,,
79|88|79|3|When I Wanna Be Boy|MISSJONES|1995-02-11|90|79|7|19950225,,
80|80|20|19|Living In A Danger|ACE OF BASE|1994-10-22|53|20|20|19950225,,
81|76|76|4|Take You There|PETE ROCK & C.L.SMOOTH|1995-02-04|84|76|5|19950225,,
82|82|67|19|Breakdown|FU-SCHNICKENS|1994-10-22|79|67|20|19950225,,
83|83|83|3|Rodeo|95 SOUTH|1995-02-11|89|77|18|19950225,,
84|81|81|2|Can I Stay With You|KARYN WHITE|1995-02-18|81|81|5|19950225,,
85|70|28|14|Shame|ZHANE|1994-11-26|64|28|15|19950225,,
86|69|65|10|Pimp Of The Year|DRU DOWN|1994-12-24|91|65|14|19950225,,
87|77|69|6|Cocktales|TOO SHORT|1995-01-21|84|69|9|19950225,,
88|94|88|2|Think Of You|USHER|1995-02-18|94|58|19|19950225,,
89|89|89|3|Move It Like This|K7|1995-02-11|92|54|20|19950225,,
90|84|84|4|Fat Boy|MAX-A-MILLION|1995-02-04|89|69|20|19950225,,
91|91|67|19|(I Could Only) Whisper Your Name|HARRY CONNICK JR.|1994-10-22|84|67|20|19950225,,
92|NEW|92|1|1-Luv|E-40|1995-02-25|92|71|14|19950225,,
93|NEW|93|1|This Is How We Do It|MONTELL JORDAN|1995-02-25|93|1|29|19950225,,
94|NEW|94|1|Can't Wait|REDMAN|1995-02-25|94|94|4|19950225,,
95|92|85|4|Supa Star|GROUP HOME|1995-02-04|88|85|5|19950225,,
96|93|93|2|How Did I Get By Without You|JOHN WAITE|1995-02-18|93|89|6|19950225,,
97|90|58|12|Doll Parts|HOLE|1994-12-10|65|58|12|19950225,,
98|95|93|6|That's Just What You Are|AIMEE MANN|1995-01-21|94|93|6|19950225,,
99|87|42|13|Do You See|WARREN G|1994-12-03|73|42|13|19950225,,
100|86|38|18|When We Dance|STING|1994-10-29|81|38|18|19950225,,
1|1|1|15|Creep|TLC|1994-11-12|71|1|32|19950218,,
2|4|2|10|Take A Bow|MADONNA|1994-12-17|45|1|30|19950218,,
3|2|1|14|On Bended Knee|BOYZ II MEN|1994-11-19|14|1|27|19950218,,
4|3|3|26|Another Night|MC SAR & THE REAL McCOY|1994-08-27|77|3|45|19950218,,
5|5|5|3|Baby|BRANDY|1995-02-04|60|4|20|19950218,,
6|6|6|25|You Gotta Be|DES'REE|1994-09-03|90|5|44|19950218,,
7|14|7|7|Candy Rain|SOUL FOR REAL|1995-01-07|71|2|25|19950218,,
8|7|4|21|Always|BON JOVI|1994-10-01|91|4|32|19950218,,
9|8|8|23|Sukiyaki|4PM|1994-09-17|90|8|32|19950218,,
10|11|10|20|Hold My Hand|HOOTIE AND THE BLOWFISH|1994-10-08|95|10|44|19950218,,
11|16|11|11|If You Love Me|BROWNSTONE|1994-12-10|79|8|27|19950218,,
12|9|7|18|Before I Let You Go|BLACKSTREET|1994-10-22|94|7|27|19950218,,
13|12|11|15|Rhythm Of The Night|CORONA|1994-11-12|84|11|27|19950218,,
14|10|8|29|I'm The Only Love|MELISSA ETHERIDGE|1994-08-06|96|8|40|19950218,,
15|15|13|12|You Don't Know How It Feels|TOM PETTY|1994-12-03|69|13|22|19950218,,
16|19|16|8|Strong Enough|SHERYL CROW|1994-12-31|81|5|26|19950218,,
17|25|17|6|Big Poppa / Warning|NOTORIOUS B.I.G.|1995-01-14|82|6|24|19950218,,
