,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
1689,Health & Fitness,Rated 4 stars out of five stars,Jackson Fortune,Sleep Cycle alarm clock,Top Paid in Android Apps,"This app was once my only option for Brown Noise maker.  It no longer works as of 1/19/2017 due to interruptions in the sound.  I hope they patch this ASAP, or I won't have very good sleep for a while.","1,19,2017",Northcube AB,4,201,645,1,-0.5607,0.173,0,0.067
1690,Health & Fitness,Rated 1 stars out of five stars,Gary Palmer,Sleep Cycle alarm clock,Top Paid in Android Apps,I've not been sleeping well due to a cold so I downloaded this app last night. Last night I had one of the worst nights sleep in months. I woke several times in cold sweats. Got out of bed. Had the light on. Must have only slept three hours. App tells me that I had 92% sleep and I was asleep all night for 10 hours. Obviously the app doesn't work at all. Avoid this. Save your money and time.,"1,28,2017",Northcube AB,1,393,654,1,-0.521,0.099,0,0.046
1691,Health & Fitness,Rated 3 stars out of five stars,Erin L,Sleep Cycle alarm clock,Top Paid in Android Apps,The snooze is waaaay too sensitive. It goes into snooze mode before I even wake up from the alarm. I've been late 2 times this week because it automatically snoozed before I woke up. Have had this app for 3 years and this hasn't been an issue until now.,"2,1,2017",Northcube AB,3,253,658,0,-0.34,0.052,0,0.0
1692,Health & Fitness,Rated 3 stars out of five stars,Kandee Schneider,Sleep Cycle alarm clock,Top Paid in Android Apps,"This app worked great until the update. I love seeing my sleep patterns. Unfortunately since the update it stops calculating during the night. I've had to reload the the app a couple of times...which makes me loose my history. Ugh. The worst is the alarm doesn't consistently sound anymore so I'm having to use my phone alarm. Prior to update, my rating was a 5. Please fix this!","2,5,2017",Northcube AB,3,379,662,2,-0.69,0.218,0,0.126
1693,Video Players & Editors,Rated 2 stars out of five stars,Michael S,tinyCam Monitor PRO,Top Paid in Android Apps,"Latest update is unstable... freezes my phone up, have to restart. Before that worked great","2,8,2017",Tiny Solutions LLC,2,91,665,0,0.6124,0.06,0,0.225
1694,Video Players & Editors,Rated 5 stars out of five stars,Grant Taylor,tinyCam Monitor PRO,Top Paid in Android Apps,"Thank you for this app.   I have a Zomodo (Nightwatcher) camera setup, it's not the best system (cheap) but I am now finally able to use this app (with VPN access to my router using DDNS) to view my cameras anywhere in the world!   I am giving it a 5 stars rating because great effort has gone into this apps functional, yet beautiful design.   I have seen replies on this store from 'Alex', so if you are the developer, a big thank you once again; I have spent ages looking for a clean, simple and professional setup just like this.","2,8,2017",Tiny Solutions LLC,5,533,665,0,0.9776,0.02,0,0.237
1695,Video Players & Editors,Rated 5 stars out of five stars,Darryl B,tinyCam Monitor PRO,Top Paid in Android Apps,"This app is so darn useful that I paid for the pro version. One of the best apps. 4.6 rating is all you need to know. Combines my cameras on one screen, ability to view world cameras....I love this app.","2,4,2017",Tiny Solutions LLC,5,202,661,0,0.931,0.0,0,0.284
1696,Video Players & Editors,Rated 5 stars out of five stars,weigc1,tinyCam Monitor PRO,Top Paid in Android Apps,"Love this app.  Been using it for a few years, other apps I've used can't even compare.","2,4,2017",Tiny Solutions LLC,5,87,661,0,0.6369,0.0,0,0.219
1697,Video Players & Editors,Rated 2 stars out of five stars,john Futyb,tinyCam Monitor PRO,Top Paid in Android Apps,Purchased the app but no support from developer. Sent 3 emails weeks ago and still no reply.,"2,7,2017",Tiny Solutions LLC,2,92,664,0,-0.2617,0.253,0,0.16
1698,Video Players & Editors,Rated 5 stars out of five stars,robert smith,tinyCam Monitor PRO,Top Paid in Android Apps,Best ip camera app out...have had it for years....wish there was a ipad version of it,"2,4,2017",Tiny Solutions LLC,5,85,661,0,0.6369,0.0,0,0.231
1699,Video Players & Editors,Rated 2 stars out of five stars,anonymous,tinyCam Monitor PRO,Top Paid in Android Apps,Flashes from full color to black while using  my device as a camera. Unusable.,"2,4,2017",Tiny Solutions LLC,2,78,661,0,0.0,0.0,0,0.0
1700,Video Players & Editors,Rated 5 stars out of five stars,anonymous,tinyCam Monitor PRO,Top Paid in Android Apps,"Excellent application. I have both this and blueiris for the computer, there isn't anything like it. Perhaps it would be possible to implement adding cameras via p2p address in the future.","2,8,2017",Tiny Solutions LLC,5,188,665,0,0.3798,0.062,0,0.109
1701,Communication,Rated 3 stars out of five stars,Renee Cism,Torque Pro (OBD 2 & Car),Top Paid in Android Apps,"I think the information given is useful, my issue is that I can't read it after I take my phone out of the car. Perhaps i am not doing something right, but it seems dangerous that I need to hit buttons for tests to be run, and the diagnostic information isn't available unless I am in the car. I would like to be able to look at info, or share after a car trip, not in the middle.","11,28,2016",Ian Hawkins,3,380,593,0,0.431,0.053,0,0.102
1702,Communication,Rated 1 stars out of five stars,Tj Crowder,Torque Pro (OBD 2 & Car),Top Paid in Android Apps,"My elm327 works in other vehicles, yet my 98 grand Prix gtp the one I bought it for since I use it the most. It does not link to torque. Works with other apps. Please fox asap or refund my money. Purchased on Nov 19,2016 after using the free on other vehicles with success over years.","11,19,2016",Ian Hawkins,1,284,584,0,0.9062,0.0,0,0.197
1703,Communication,Rated 5 stars out of five stars,Krzysztof MXF,Torque Pro (OBD 2 & Car),Top Paid in Android Apps,"It's very nice app. Needs to be adapted to Android Auto framework. It definitely lacks custom manufacturer PIDs. It would be very nice if Ian started releasing extended pid plugins. There's not even one for Opel or Mazda (MPS is not the same). I know it's pain, but this is just a wish.","2,4,2017",Ian Hawkins,5,286,661,2,0.7463,0.037,0,0.165
1704,Communication,Rated 5 stars out of five stars,Michael Durham,Torque Pro (OBD 2 & Car),Top Paid in Android Apps,"So Far I like this app.  It works well with my LG Stylo, and My ScanTool adapter.  Even though my 96 ZR2 S10 ECU does not give me access to all the goodies.  It still gives me my 0-60, HP, torque and the most important Info.  Can't wait to try it on a few of my other cars!","11,14,2016",Ian Hawkins,5,273,579,0,0.7402,0.0,0,0.121
1705,Communication,Rated 2 stars out of five stars,Muhammad Amjad,Torque Pro (OBD 2 & Car),Top Paid in Android Apps,"Ford extra PIDs/Sensors showing no data, only default RPM, Speed and coolant temp. sensor working which i can see on the dash also. What is the use if i cannot see other than these. Need refund.","12,25,2016",Ian Hawkins,2,194,620,0,-0.296,0.063,0,0.0
1706,News & Magazines,Rated 2 stars out of five stars,anonymous,Pocket Casts,Top Paid in Android Apps,"I have bought Pocket Cast for Android, iOS and the web version. Worked great, past tense. It now resumes from near the start nearly every time making the app nearly unusable. I contacted support 3 weeks ago but only receive an auto response. Very Disappointing.","1,17,2017",Shifty Jelly,2,261,643,0,-0.4659,0.132,0,0.09
1707,News & Magazines,Rated 5 stars out of five stars,Dustin Leiblein,Pocket Casts,Top Paid in Android Apps,"Couldn't bring myself to leave a review for this otherwise incredible app before. But now that I don't have to create the custom sleep timer anyone, I can finally leave the 5 Stars it rightfully deserves!","1,13,2017",Shifty Jelly,5,204,639,0,-0.3624,0.134,0,0.0
1708,News & Magazines,Rated 1 stars out of five stars,Paul Phillips,Pocket Casts,Top Paid in Android Apps,"It just forgets to download some auto download category podcasts missing them and then they expire. Help pages are too basic in app and on their website. Content of your podcast library isn't searchable, which is pretty impractical once you have downloaded a lot, almost no search capabilities other than searching for new podcasts by title.","1,16,2017",Shifty Jelly,1,341,642,0,0.4201,0.067,0,0.097
1709,News & Magazines,Rated 5 stars out of five stars,Dustin DuPree,Pocket Casts,Top Paid in Android Apps,"This is easily the best podcast app I've ever used. The sync to web player is amazing. The storage management features are great. The design is well executed and it's never buggy. If I have one minor improvement request, it would be to have some sort of persistent sync for ""listened"" podcasts.","1,26,2017",Shifty Jelly,5,294,652,0,0.9618,0.0,0,0.303
1710,News & Magazines,Rated 5 stars out of five stars,Alex Young,Pocket Casts,Top Paid in Android Apps,"I've tried two podcast apps, so I can't say I know everything out there. but sometimes it's good to just be content with what you find first, and this app has done exactly what I'd like: organize and play podcasts while looking appropriately pretty.","1,12,2017",Shifty Jelly,5,249,638,0,0.9382,0.0,0,0.276
1711,News & Magazines,Rated 5 stars out of five stars,Oceanauk Uk,Pocket Casts,Top Paid in Android Apps,The number ONE podcast app. It is fantastic... I'm not sure why there are some negative reviews as it works perfectly... Maybe these people are too stupid to use it?  I love that the developers are so funny too...your comments always make me laugh guys/gals!! 👏👏👏👏,"1,20,2017",Shifty Jelly,5,276,646,0,0.6557,0.15,0,0.222
1712,News & Magazines,Rated 4 stars out of five stars,Mwikarago Christian,Pocket Casts,Top Paid in Android Apps,"A bit overrated. The app has good design, is simple to use and has the best implementation of online sync. But features wise, it's way behind the competition. There's even no car mode and the 9$ fee for the web version is ridiculous.","1,24,2017",Shifty Jelly,4,233,650,0,0.7579,0.091,0,0.197
1713,News & Magazines,Rated 2 stars out of five stars,Jorge Martinez,Pocket Casts,Top Paid in Android Apps,This is about the only app that I truly love until recently that I switched phones. When I change the storage to the SD card I am not able to download episodes of anything. They always fail to download. If I switch the storage back to phone it works perfectly. I have a lot of podcast that I listen to and I need to be able to save to the SD card. Please fix.,"2,2,2017",Shifty Jelly,2,359,659,0,0.9231,0.044,0,0.212
1714,Travel & Local,Rated 3 stars out of five stars,anonymous,Boating USA,Top Paid in Android Apps,Seems to cover only larger lakes my favorite smaller lakes appear all blue..,"1,29,2017",Navionics,3,76,655,0,0.4588,0.0,0,0.2
1715,Travel & Local,Rated 4 stars out of five stars,anonymous,Boating USA,Top Paid in Android Apps,App is always tracking on my phone. How can is solve this?,"1,9,2017",Navionics,4,58,635,0,0.2023,0.0,0,0.141
1716,Travel & Local,Rated 4 stars out of five stars,John Fassero,Boating USA,Top Paid in Android Apps,Excellent for backup to chart plotter or second steering station area,"2,1,2017",Navionics,4,69,658,0,0.5719,0.0,0,0.27
1717,Travel & Local,Rated 5 stars out of five stars,Michael Sanchez,Boating USA,Top Paid in Android Apps,Capt Michael Sanchez,"1,2,2017",Navionics,5,20,628,0,0.0,0.0,0,0.0
1718,Travel & Local,Rated 4 stars out of five stars,Joe Schaefer,Boating USA,Top Paid in Android Apps,Worth the $10 for any fisherman.,"1,11,2017",Navionics,4,32,637,0,0.2263,0.0,0,0.275
1719,Travel & Local,Rated 5 stars out of five stars,Bob Spence Spence,Boating USA,Top Paid in Android Apps,Very nice to have,"1,3,2017",Navionics,5,17,629,0,0.4754,0.0,0,0.508
1720,Travel & Local,Rated 5 stars out of five stars,Bryan Crawford,Boating USA,Top Paid in Android Apps,Local fishing maps,"1,18,2017",Navionics,5,18,644,0,0.0,0.0,0,0.0
1721,Travel & Local,Rated 5 stars out of five stars,Brad Smith,Boating USA,Top Paid in Android Apps,I know where the fish are,"1,10,2017",Navionics,5,25,636,0,0.0,0.0,0,0.0
1723,EducationEducation,Rated 5 stars out of five stars,Erin Lowe,Toca Lab,Top Paid in Android Apps,"I snagged a couple of ""kids"" apps for my seven month old daughter to play with, but most are rife with advertising or require purchases or beg for ratings. Toca requires none of this. My daughter did not seem interested in the baby ABC or number apps, but I believe I will be buying the rest of the Toca games for her to play with. And any more theu care to come out with.","1,3,2016",Toca Boca,5,372,299,4,0.7953,0.037,0,0.139
1724,EducationEducation,Rated 3 stars out of five stars,cest la vy,Toca Lab,Top Paid in Android Apps,"Super cute and my kids love it, but it's annoying that we have to look up the names of the elements. It would also be nice if you labeled the instruments (like the centrifuge, etc)","8,7,2015",Toca Boca,3,180,213,0,0.7351,0.08,0,0.243
1725,EducationEducation,Rated 2 stars out of five stars,Jessica Letts,Toca Lab,Top Paid in Android Apps,My little sister played it but finished just after the refund time. I mean to complete a £2.49 game in 2 hours and a bit is a kinda RIPOFF！Also what can U do after？,"8,9,2015",Toca Boca,2,169,214,0,0.1433,0.0,0,0.055
1726,EducationEducation,Rated 2 stars out of five stars,Jessica Barkley,Toca Lab,Top Paid in Android Apps,"Unfortunately, this app does absolutely NOTHING to teach the periodic table. The elements aren't even named, let alone described. Really wanted to like this for our son, but refunded.","8,7,2014",Toca Boca,2,183,71,0,-0.0819,0.103,0,0.061
1727,EducationEducation,Rated 5 stars out of five stars,Destiny Jacobs,Toca Lab,Top Paid in Android Apps,"I love this it's so cute! I do wish that you could actually learn the periodic table though because this is they way I can grasp and comprehend science I'm hands on kind of person not sit down and read a textbook person so if you could learn the periodic table I will give it 5 star please update with learning the periodic table. Overall great game it's so fun! Oh and cute! (Did I mention cute?) Lol, some of the elements are slow when singing but still good game. thank you for awesome games Toca boca!","6,29,2015",Toca Boca,5,505,194,2,0.9835,0.0,0,0.289
