,category,rating,name,app,tp,review,date,brand,ratingNum,lenReview,dateindex,Nbrand,sentiment,neg,neu,pos
568,Personalization,Rated 5 stars out of five stars,Robert Goodin,ZEDGE™ Ringtones & Wallpapers,Top Free in Android Apps,"Some many top quality things offered, I won't waste  your time...I said it and I mean what I said, so check it out for yourself and you'll come to the same conclusion. GREAT","2,5,2017",Zedge,5,173,662,0,0.8387,0.0,0,0.249
569,Personalization,Rated 1 stars out of five stars,Dipesh Sherdiwala,ZEDGE™ Ringtones & Wallpapers,Top Free in Android Apps,Not able to use. Only shown that Zedge not able reached server try again later. I know zedge is very good app but not able use it. Pls help or remove app from Google play,"2,3,2017",Zedge,1,170,660,6,0.8421,0.028,0,0.253
590,Arcade,Rated 5 stars out of five stars,Akuma Girl [日本を愛する人],Piano Tiles 2™,Top Free in Android Apps,"It's amazing. Stunning graphics and beautiful music that can really help your mental state. Great for the mind too! All I ask is that they remove some of the ads please! Other than that it's a brilliant game, well done.","2,8,2017",Cheetah Games,5,219,665,0,0.978,0.0,0,0.466
591,Arcade,Rated 2 stars out of five stars,Urban Striker132,Piano Tiles 2™,Top Free in Android Apps,Jesus it keeps me a headache pls remove the energy it is so lame it needs pqtients i know that its cool if is has no energy bar its so boring if it has a energy bar. First i thought the game was cool but i saw the enrgy bar now its lame it gives me a headache,"2,9,2017",Cheetah Games,2,259,666,0,-0.6935,0.175,0,0.147
592,Arcade,Rated 4 stars out of five stars,Nalina balu,Piano Tiles 2™,Top Free in Android Apps,I really loved this game a lot. This is the most interesting game I've ever played .It gives me an opportunity to compete with the Global players .I have no words to tell about the experience that I had when I was playing this game. If you include the movie BGM it would be much better,"2,10,2017",Cheetah Games,4,285,667,0,0.9311,0.034,0,0.266
593,Arcade,Rated 5 stars out of five stars,Dr Triple X,Piano Tiles 2™,Top Free in Android Apps,"Thank you for this great game...  It really makes me relieved :-) But also, the game is missing a genuine option which is listening :-( If you add it I would personally share it on my local page of Facebook !","2,10,2017",Cheetah Games,5,208,667,0,0.8842,0.093,0,0.296
594,Arcade,Rated 5 stars out of five stars,Usman Shani,Piano Tiles 2™,Top Free in Android Apps,There us just one problem crowns my list my crown 1782 but other people 1785 crowns why please fix this bug or give me this bug level,"2,9,2017",Cheetah Games,5,133,666,0,0.2732,0.062,0,0.099
595,Arcade,Rated 5 stars out of five stars,larisha neilson,Piano Tiles 2™,Top Free in Android Apps,"Omg this game is totally AWSOME I play this game about 3,000,000 times a day me and my friends love to compete with each other mostly my family loves to play too our fan I high score is 876 scored by my uncle this game is AWSOME if I could I'd rate it 5million stars","2,8,2017",Cheetah Games,5,266,665,0,0.9562,0.0,0,0.293
596,Arcade,Rated 2 stars out of five stars,Tzunny,Piano Tiles 2™,Top Free in Android Apps,"Get diamond after view a video is ""Loading..."" foreverrr. Also to many ads after almost each tap. If so proud with your app adjust/limit/remove the ads or make them available only if get reward after viewing it","2,8,2017",Cheetah Games,2,210,665,0,0.8776,0.0,0,0.234
597,Arcade,Rated 5 stars out of five stars,anonymous,Piano Tiles 2™,Top Free in Android Apps,"Challenging but fun....the music , the graphic and the rewards are awesome and I can release my stress by playing this wonderful game...! Keep it up!😊","2,9,2017",Cheetah Games,5,153,666,0,0.9535,0.089,0,0.479
598,Arcade,Rated 5 stars out of five stars,Adam Tausch,Piano Tiles 2™,Top Free in Android Apps,"I like the songs, and everything, the only thing thatirritates  me, is that the little stars in the background should be snow,  but this shouldn't annoy anyone except me, meaning,  there is no reason for people to not like this app, unless they don't like piano music","2,9,2017",Cheetah Games,5,267,666,0,0.8205,0.051,0,0.206
638,Word,Rated 5 stars out of five stars,Laura Cortez,Wheel of Fortune Free Play,Top Free in Android Apps,"Overall, fun and realistic. Just a couple of things bug me. I'd like to be able to see the leader board cash amounts above $1 million, so I can see how much more I need to catch up with my opponent. I absolutely hate the sand blowing across the puzzles in Egypt- very distracting! And please add new locations soon!","1,19,2017",Scopely,5,315,645,0,0.3531,0.098,0,0.135
639,Word,Rated 3 stars out of five stars,Charles Rohlfing,Wheel of Fortune Free Play,Top Free in Android Apps,"Typical Scopely game.  You have to pay to succeed.  Why do you lose all boxes when not solving a puzzle or bonus round?  So we get frustrated and buy the souvenirs needed to advance?  I think that losing one box at a time is punishment enough.  Other than that, the game is fun and well designed.","1,12,2017",Scopely,3,296,638,3,-0.4329,0.225,0,0.17
640,Shopping,Rated 5 stars out of five stars,Sayo Satella,Amazon Shopping,Top Free in Android Apps,This app is really useful to me as I can't bring my laptop with me everywhere I go. Nothing beats being able to buy something I need when I need it without having to wait until I get home to crack open the old laptop and wait an eternity for it to start up.,"1,28,2017",Amazon Mobile LLC,5,257,654,0,0.4927,0.0,0,0.062
641,Shopping,Rated 3 stars out of five stars,Roy Portillo,Amazon Shopping,Top Free in Android Apps,"Can not send delivery instructions. It worked fine the other day but now it is in a different language and I have my settings set to USA English. Very frustrating, especially when your out of town","2,8,2017",Amazon Mobile LLC,3,196,665,0,-0.598,0.114,0,0.037
642,Shopping,Rated 1 stars out of five stars,soulfire Art,Amazon Shopping,Top Free in Android Apps,The only reason I'm giving it 1 star is when I delete my old address to put in my new well I successfully add my new adress but yet it did not delete my old and I ordered and has been sent to my old adress I realized and instanly ran over there and two 30$ products stolen... not cool I'm disappointed in this app,"2,4,2017",Amazon Mobile LLC,1,313,661,0,0.6414,0.037,0,0.131
643,Shopping,Rated 1 stars out of five stars,Tooba Ahmad,Amazon Shopping,Top Free in Android Apps,"I have heard a lot about amazon and i also wanted to buy many things but amazon is not for my country. I was so disappointed, Well I will still give 1 star and will later turn it into 4 if they really do it internationally. They only say internationally but only include 15 or 20 countries I think. Other people or sites do allow to do shipping from amazon but it is so expensive that most people can't afford. Well I live in Pakistan.","1,28,2017",Amazon Mobile LLC,1,435,654,6,0.665,0.062,0,0.158
644,Arcade,Rated 3 stars out of five stars,Brian Burnett,Paper.io,Top Free in Android Apps,Addicting game but designers or whoever needs to work on the game freezing because there's nothing more irritating then losing 70% control of the board and your demise was the game freezing in the middle of a swipe and then it not recognize your swipe and have an opponent take you out or that cause you to hit a wall.  It's a real inconvenience.,"2,9,2017",VOODOO,3,346,666,0,-0.6908,0.147,0,0.051
645,Arcade,Rated 4 stars out of five stars,Oceana Bloxidge,Paper.io,Top Free in Android Apps,"It's fun to play but i updated it and it deleted my progress. My skins, coins and my percentage of how far I've gone. It also has too many ads like most games. But I'm really mad about losing my stuff.","2,10,2017",VOODOO,4,201,667,0,0.0683,0.16,0,0.202
646,Arcade,Rated 3 stars out of five stars,Daniel,Paper.io,Top Free in Android Apps,"It's fun and enjoyable and a little rage inducing. The spawn system could use improvement. The ads are super annoying too.  The update broke everything. The diamonds are good, however the screen won't rotate anymore and I can't kill anyone! I just go through their tail. Everything is broken now. I really loved this game too.","2,10,2017",VOODOO,3,326,667,0,0.9234,0.154,0,0.314
647,Arcade,Rated 3 stars out of five stars,Marjan E Mohammad,Paper.io,Top Free in Android Apps,"AI is annoying to play against, they just try to kill you and that becomes annoying. I'll rate higher when more features are added like multiplayer","2,9,2017",VOODOO,3,147,666,0,-0.7351,0.281,0,0.136
648,Arcade,Rated 5 stars out of five stars,Space Pig,Paper.io,Top Free in Android Apps,"Great game, but is not online vs other players!! I just found out, and makes the game much less satisfying. And, why put .io when it is not Online?? Great game, buts needs to at least have the choice to go online.","2,10,2017",VOODOO,5,213,667,0,0.9288,0.0,0,0.251
649,Arcade,Rated 5 stars out of five stars,Melody Gooden,Paper.io,Top Free in Android Apps,I love it soooooo much  No offence to splix.io but I thought paper.io was the same as splix.io I was sooooo wrong  If you are having trouble picking between splix.io or paper.io choose paper.io much more interactive because you aren't just trying to get a better high score your also getting coins and saving up for paper  I love 8t,"2,9,2017",VOODOO,5,332,666,0,0.5187,0.153,0,0.172
650,Arcade,Rated 4 stars out of five stars,Mike Pelosi,Paper.io,Top Free in Android Apps,Alot of fun but I'm upset the rotation is all messed up. Game doesn't rotate to both sides anymore since the update and now because its dedicated to one side the adds show upside down (Galaxy s6). It also lags a lot so when I'm doing well it's frustrating because it sometimes forces me to hit a wall.,"2,9,2017",VOODOO,4,301,666,0,-0.7003,0.19,0,0.123
659,Strategy,Rated 5 stars out of five stars,Sean Cavanaugh,Clash Royale,Top Free in Android Apps,"You build a deck, but you play the cards on a live multiplayer battlefield where they turn into either soldiers or spell effects. The game is pretty strategically deep, and just having the best cards, or copying a top player's deck is no guarantee of success. Supercell has also been doing an excellent job keeping the game fresh, and as time has gone by, they're getting more and more responsive to community feedback. I'm optimistic that this one will last quite a while.","12,24,2016",Supercell,5,473,619,3,0.987,0.056,0,0.342
660,Strategy,Rated 5 stars out of five stars,luxury living,Clash Royale,Top Free in Android Apps,"I've been playing this game ages from the age 7-15^_^.This game is attractive,fun,enjoyable and incredibly cool! I never thought i would ever like a card game this much. I'm now on areanas 9 i can't wait till areana 10 comes out .this game is fun and i like that theres epics! I heardbthat they are legendry to! Open new chests and get new cards. This game is odanary,but my fav part is batteling for chests and trophies and money(gold).you mmust give it a try.","1,2,2017",Supercell,5,461,628,0,0.9389,0.0,0,0.191
661,Strategy,Rated 4 stars out of five stars,Jawauna Aiken-Guerrier,Clash Royale,Top Free in Android Apps,"I really do enjoy paying this game. I wish the Trainer was a lot harder though. I can beat the trainer 3+ x's in a row but can't beat an opponent. Also, why is it that a lvl 1 is battling a lvl 4 or above. I don't think that's fair. How do you dictate what item to give someone in the chest? I'm still waiting to receive an item that's in Arena 1 & I'm in Arena 6&7. Also, are you going to make it possible to transfer clubs and gems to your clanmates/ friends?","12,15,2016",Supercell,4,461,610,0,0.5433,0.055,0,0.093
662,Strategy,Rated 2 stars out of five stars,Justin Watson,Clash Royale,Top Free in Android Apps,"Another classic supercell game. Yeah, it's fun(at first) and its definitely addicting which some people like, but the matchmaking system is clearly rigged, for one. When you get a little higher level, if you go to your battle log you'll see you won 5 straight, lost 6, won 4, lost 3, etc. They do it so people can't really get that many trophies, unless, of course, you spend some money. They say it's a free to play game, which may be true, but it's definitely pay to win. I won't go into further detail, just don't download it please. For your own sake","1,27,2017",Supercell,2,554,653,3,0.979,0.12,0,0.297
