"company","position","salary","worklife","compensation","jobsecurity","management","culture"
"Tesla Motors","Product Specialist",15.06,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Production Associate",18.36,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Firmware Engineer",108106,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Supply Chain Manager",97143,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Quality Assurance Engineer",94764,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Senior Program Manager",138175,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Assembly Technician",22.64,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Integration Engineer",101481,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Program Manager",98061,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Software Engineer",115795,"2.8","3.5","3.0","3.1","3.5"
"Tesla Motors","Purchaser",20,"2.8","3.5","3.0","3.1","3.5"
"Teva Pharmaceuticals","Material Handler",26914,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Associate Director",145915,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Manager",60179,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Senior Material Handler",41304,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Packaging Supervisor",72492,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Packaging Technician",18.79,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Supervisor",79896,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Sales Specialist",89058,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","IT Support",59701,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Senior Sales Representative",82876,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Sales Representative",78622,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Regional Sales Manager",135704,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Senior Sales Specialist",89476,"3.5","3.9","3.0","3.1","3.4"
"Teva Pharmaceuticals","Quality Assurance Analyst",74560,"3.5","3.9","3.0","3.1","3.4"
"Texas A&M University","Animal Caretaker II",10.49,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Research Scientist",55013,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Research Associate",43534,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Administrative Assistant",31153,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Veterinary Technician",12.82,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Research Technician",10.89,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Research Assistant",30130,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Office Assistant",12.21,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Business Coordinator",32134,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Academic Advisor",34012,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Senior Veterinary Technician",14.87,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Network Technician",16.18,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Postdoctoral Researcher",44027,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Teaching Assistant",10,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Information Technology Manager",40263,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Technician",13.14,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Assistant Professor",78205,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Lecturer",46572,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Business Associate III",13.04,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Administrative Coordinator",37529,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Graduate Assistant",22215,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Senior Technician",14.8,"4.3","3.8","3.9","4.0","4.2"
"Texas A&M University","Senior Information Technology Manager",48448,"4.3","3.8","3.9","4.0","4.2"
"Textron","Executive Assistant/Office Manager",42000,"3.6","3.7","3.2","3.2","3.4"
"Textron","Field Representative",47004,"3.6","3.7","3.2","3.2","3.4"
"Textron","Executive Assistant",43623,"3.6","3.7","3.2","3.2","3.4"
"Textron","Account Manager",44277,"3.6","3.7","3.2","3.2","3.4"
"Textron","Electrical Engineer",86455,"3.6","3.7","3.2","3.2","3.4"
"Textron","Materials Engineer",68133,"3.6","3.7","3.2","3.2","3.4"
"Textron","Administrative Assistant",21.54,"3.6","3.7","3.2","3.2","3.4"
"Textron","Software Engineer Intern",24.38,"3.6","3.7","3.2","3.2","3.4"
"Textron","Quality Assurance Inspector",16.43,"3.6","3.7","3.2","3.2","3.4"
"Textron","Intern",19.24,"3.6","3.7","3.2","3.2","3.4"
"The Advisory Board Company",NA,NA,"3.4","3.1","3.1","3.1","3.8"
"The Aerospace Corporation","Senior Project Engineer",144712,"4.2","4.1","3.8","3.7","4.1"
"The Aerospace Corporation","Project Engineer",112752,"4.2","4.1","3.8","3.7","4.1"
"The CW Network",NA,NA,"4.5","4.5","4.0","4.0","4.0"
"The Federal Home Loan Bank of Chicago","Risk Analyst",79842,"3.7","4.3","4.0","3.8","3.8"
"The Federal Home Loan Bank of Chicago","Senior Credit Analyst",74520,"3.7","4.3","4.0","3.8","3.8"
"The Federal Home Loan Bank of Chicago","Credit Analyst",60016,"3.7","4.3","4.0","3.8","3.8"
"The Hartford Financial Services","Customer Service Representative",26596,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Risk Manager",136245,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Claims Processor",42924,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Business Analyst",47373,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Senior Consultant",73832,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Customer Specialist",32894,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","IT Analyst",76866,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Claims Adjuster",43244,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Senior Specialist",37458,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Customer Support Representative",33134,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Claims Specialist",59985,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Customer Care Specialist",32775,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Licensed Agent",33989,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Compliance Officer",52104,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Underwriter",55473,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Operations Manager",72713,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Marketer",62207,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Senior Sales Representative",86361,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Claims Representative",45357,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Senior Business Analyst",77168,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Consultant",66078,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Sales Representative",42671,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Sales Consultant",35127,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Team Leader",70495,"3.6","3.7","3.3","3.4","3.6"
"The Hartford Financial Services","Insurance Agent",33078,"3.6","3.7","3.3","3.4","3.6"
"The Henry M. Jackson Foundation","Scientist",78906,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Senior Research Assistant",46747,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Research Scientist",81926,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Research Assistant",46695,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Post-doctoral Fellow",52376,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Programmer Analyst",61799,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Research Associate",55387,"4.3","4.0","4.0","4.3","4.5"
"The Henry M. Jackson Foundation","Software Developer",99561,"4.3","4.0","4.0","4.3","4.5"
"The Hut Group",NA,NA,"2.8","3.0","2.6","2.4","2.8"
"The J. M. Smucker Company","Field Sales Representative",12.05,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Machine Operator",15.86,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Financial Analyst",51893,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Production Technician",13.49,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Investment Analyst",15,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Technician",15.43,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Process Operator",37359,"3.8","3.9","3.6","3.5","3.9"
"The J. M. Smucker Company","Process Technician",15.12,"3.8","3.9","3.6","3.5","3.9"
"The Nielsen Company","Interviewer",10.45,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Director",138678,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Customer Service Representative",29455,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Personal Assistant",21,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Technical Account Manager",37808,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Research Interviewer",12.25,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Telephone Interviewer",13.33,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Senior Field Representative",63777,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Team Leader",16.73,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Membership Representative",43559,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Vice President",154170,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Client Manager",75959,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Bilingual Customer Service Associate",34520,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Client Relations Specialist",30222,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Member Services Representative",10,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Recruiter",32819,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Outside Sales Representative",34905,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Bilingual Recruiter",31860,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Data Entry Clerk",11.76,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Senior Vice President",303048,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Support Associate",12,"3.6","3.5","3.3","3.4","3.7"
"The Nielsen Company","Field Representative",36369,"3.6","3.5","3.3","3.4","3.7"
"The University of California","Student Assistant",14.73,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Event Coordinator",22.73,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Director",7920,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Operations Manager",5508,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Senior Technician",22.39,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Assistant Professor",85381,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Student Advisor",25.23,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Program Coordinator",23.09,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Manager",6519,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Associate Director",6890,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Executive Assistant",24.66,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Program Assistant",21.41,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Administrative Assistant",20.87,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Help Desk Analyst",26.47,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Associate Dean",94109,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Network Administrator",39.66,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Database Administrator",87651,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Librarian",65200,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Academic Advisor",50591,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Lecturer",52354,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Development Director",7324,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Educator",45644,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Education Specialist",20.97,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Teaching Assistant",24474,"4.1","3.9","3.7","3.8","4.0"
"The University of California","Technician",23.09,"4.1","3.9","3.7","3.8","4.0"
"The University of Chicago","Development Assistant",20.54,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Systems Administrator",84695,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Software Engineer",84932,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Research Specialist",46860,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Senior Software Developer",74313,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Senior Programmer Analyst",69238,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Programmer",67191,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Research Assistant",35867,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Senior Research Specialist",45097,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Senior Associate Director",92092,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Researcher",52297,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Senior Director",1e+05,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Assistant Professor",82441,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Staff Scientist",58030,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Administrative Assistant",40938,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Business Administrator",42375,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Instructor",50424,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Lecturer",42298,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Major Gifts Manager",77408,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Associate Director",1e+05,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Dispatcher",18.52,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","High School Teacher",104872,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Development Director",51164,"4.1","4.1","3.8","3.8","4.1"
"The University of Chicago","Associate Professor",60238,"4.1","4.1","3.8","3.8","4.1"
"The University of Michigan","Director",80484,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Associate Director",64417,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Administrative Associate",35111,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Researcher",54525,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Research Fellow",46802,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Research Specialist",53714,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Research Associate",36563,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Research Assistant",31597,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Assistant Professor",99620,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Process Manager",60007,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Manager",46151,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Instructor",2687,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Academic Advisor",42581,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Post-doctoral Fellow",45280,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Program Specialist",42056,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Librarian",52985,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Program Coordinator",44411,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Associate Dean",104199,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Administrative Assistant",14.77,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Office Assistant",9.99,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Student Assistant",10.1,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Clerk",10.26,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Lecturer",3061,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Communication Specialist",44323,"4.2","4.1","3.8","3.9","4.2"
"The University of Michigan","Tutor",10.32,"4.2","4.1","3.8","3.9","4.2"
"The Washington Post",NA,NA,"3.7","3.5","3.4","3.5","3.8"
"Thermo Fisher Scientific","Test Technician",21.75,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Material Handler",13.56,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Field Sales Representative",85109,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Senior Manufacturing Technician",20.06,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Technical Support",63137,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Forklift Operator",13.89,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Warehouse Worker",13.38,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Senior Operator",12.5,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Manufacturing Technician",18.59,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Sales Representative",82007,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Production Technician",12.53,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Quality Engineer",86049,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Packer",14.4,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Machine Operator",13.12,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Distribution Associate",12.98,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Account Manager",64523,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","R&D Engineer",78464,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Production Operator",13.61,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Printer",14.23,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Packager",14,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Technician",37196,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Field Service Engineer",67974,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Account Specialist",30,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Technical Sales Manager",98347,"3.5","3.5","3.1","3.1","3.4"
"Thermo Fisher Scientific","Production Associate",13.18,"3.5","3.5","3.1","3.1","3.4"
"Thomson Reuters","System Engineer",81004,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Sales Professional",90365,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Regional Manager",99049,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Business Analyst",71448,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Account Manager",77055,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Technical Specialist",113864,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Consultant",99577,"4.0","3.7","3.5","3.5","3.9"
"Thomson Reuters","Software Developer",100093,"4.0","3.7","3.5","3.5","3.9"
